fit_id,observer,pool_id,target,selected_mask_id,selected_head_count,predicted_effect
90403-1,atp_calibrated,candidate_pool_04,0.5,mask_93f84412f1b2de39,7,0.5542207070707958
90403-1,atp_calibrated,candidate_pool_04,1.0,mask_6d2e3876c8f68db8,9,1.1199242042020796
90403-1,atp_calibrated,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.1199242042020796
90403-1,atp_calibrated,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.41274961565864887
90403-1,atp_calibrated,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.1883535282027864
90403-1,atp_calibrated,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.1959803756983376
90403-1,atp_calibrated,candidate_pool_06,0.5,mask_72750b59b18d6c0c,4,0.4315071626106897
90403-1,atp_calibrated,candidate_pool_06,1.0,mask_8a4903df460893e2,6,0.9204190716007329
90403-1,atp_calibrated,candidate_pool_06,1.5,mask_8a4903df460893e2,6,0.9204190716007329
90403-1,atp_calibrated,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.6518848593200203
90403-1,atp_calibrated,candidate_pool_07,1.0,mask_83fe021aaca96bf0,5,1.242850152488071
90403-1,atp_calibrated,candidate_pool_07,1.5,mask_d43daec0a2f27dc1,8,1.4802074248312411
90403-1,atp_calibrated,candidate_pool_08,0.5,mask_8dc1386ad4524dcb,5,0.532600003661529
90403-1,atp_calibrated,candidate_pool_08,1.0,mask_a842b06af7760b08,4,0.860689737344658
90403-1,atp_calibrated,candidate_pool_08,1.5,mask_a842b06af7760b08,4,0.860689737344658
90403-1,atp_calibrated,candidate_pool_09,0.5,mask_a3021efcfb81527e,5,0.49670018956694506
90403-1,atp_calibrated,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.20738118382751
90403-1,atp_calibrated,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.20738118382751
90404-0,additive,candidate_pool_00,0.5,mask_7c8b926f287bec49,4,0.4790323841887447
90404-0,additive,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,1.2549544901396599
90404-0,additive,candidate_pool_00,1.5,mask_714aefc72a94a0e9,5,1.5463894172737456
90404-0,additive,candidate_pool_01,0.5,mask_d4041af54a719d70,7,0.43984824725316185
90404-0,additive,candidate_pool_01,1.0,mask_3507ab216f864cbe,4,0.9983652821408893
90404-0,additive,candidate_pool_01,1.5,mask_69b8a0bd055bae3b,8,1.502111160596951
90404-0,additive,candidate_pool_02,0.5,mask_a0046e43df20ac57,5,0.6200147639733237
90404-0,additive,candidate_pool_02,1.0,mask_6a56eb1c10f15cf8,7,0.9791653339863374
90404-0,additive,candidate_pool_02,1.5,mask_3c9ed4cc352cbb27,5,1.4066929369835794
90404-0,additive,candidate_pool_03,0.5,mask_8e19964bc0ea5bd6,8,0.492988777002949
90404-0,additive,candidate_pool_03,1.0,mask_5b90a18db67578c0,5,0.9613758974793959
90404-0,additive,candidate_pool_03,1.5,mask_dc2e11f8d6ea9e67,6,1.4440168021320123
90404-0,additive,candidate_pool_04,0.5,mask_8f5eca4cbcfcb5db,6,0.5418382726718225
90404-0,additive,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,0.9658710108198757
90404-0,additive,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.7213259410435868
90404-0,additive,candidate_pool_05,0.5,mask_ae737f6731edb34d,7,0.6088047940084407
90404-0,additive,candidate_pool_05,1.0,mask_62191f28479b805a,7,0.9172507152734245
90404-0,additive,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.5583476021896794
90404-0,additive,candidate_pool_06,0.5,mask_f2b097d9ab973b9b,7,0.5683797427457541
90404-0,additive,candidate_pool_06,1.0,mask_ba28cb4fde59866a,9,1.0360395736553074
90404-0,additive,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.5064882101281505
90404-0,additive,candidate_pool_07,0.5,mask_9401c6bc69ed4d22,10,0.4476338096230413
90404-0,additive,candidate_pool_07,1.0,mask_c4774bd021c06295,7,1.003751665251534
90404-0,additive,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.4706650759193625
90404-0,additive,candidate_pool_08,0.5,mask_8dc1386ad4524dcb,5,0.5562988462909892
90404-0,additive,candidate_pool_08,1.0,mask_a842b06af7760b08,4,0.9620645734827422
90404-0,additive,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,1.569516713879167
90404-0,additive,candidate_pool_09,0.5,mask_99b322f566a2bc85,6,0.4725017064252617
90404-0,additive,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,1.0104132334295204
90404-0,additive,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.5476341927263522
90404-0,all_pairs,candidate_pool_00,0.5,mask_b611eb15c1cbe033,4,0.5236586518125357
90404-0,all_pairs,candidate_pool_00,1.0,mask_b55f4fdddb0ed7df,7,1.1194708470881665
90404-0,all_pairs,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.5976104009429803
90404-0,all_pairs,candidate_pool_01,0.5,mask_d34cab07e9bf4ded,4,0.477413030887796
90404-0,all_pairs,candidate_pool_01,1.0,mask_625dbe9e05728352,8,0.9186464737244715
90404-0,all_pairs,candidate_pool_01,1.5,mask_69b8a0bd055bae3b,8,1.5208889379752049
90404-0,all_pairs,candidate_pool_02,0.5,mask_c36034d7c9cf0b25,7,0.4779499780245746
90404-0,all_pairs,candidate_pool_02,1.0,mask_ab59149b00e47e01,7,1.0508858372397047
90404-0,all_pairs,candidate_pool_02,1.5,mask_053a16108482e172,6,1.3505099300327263
90404-0,all_pairs,candidate_pool_03,0.5,mask_8e19964bc0ea5bd6,8,0.504595971662619
90404-0,all_pairs,candidate_pool_03,1.0,mask_30716df5e75daa97,7,1.0494185269431577
90404-0,all_pairs,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.2043328880860789
90404-0,all_pairs,candidate_pool_04,0.5,mask_d1786933297085c0,4,0.5578502307764628
90404-0,all_pairs,candidate_pool_04,1.0,mask_ee5fb6904843b482,6,0.9931608043630225
90404-0,all_pairs,candidate_pool_04,1.5,mask_cafa56ef6c77bde9,10,1.3898173297799408
90404-0,all_pairs,candidate_pool_05,0.5,mask_22c097f7c153bb13,9,0.4522079868459147
90404-0,all_pairs,candidate_pool_05,1.0,mask_cf672502900b1ca1,10,1.03140604852103
90404-0,all_pairs,candidate_pool_05,1.5,mask_290a3cb1caf906c3,10,1.4802652897399409
90404-0,all_pairs,candidate_pool_06,0.5,mask_0cbfd8c3e3987d54,5,0.5323134477189162
90404-0,all_pairs,candidate_pool_06,1.0,mask_f16ce08b0ff70796,6,1.1024275147227773
90404-0,all_pairs,candidate_pool_06,1.5,mask_c22a533faf194bc5,7,1.356715471242865
90404-0,all_pairs,candidate_pool_07,0.5,mask_6c3e3315afb6fb8c,4,0.5202756955193708
90404-0,all_pairs,candidate_pool_07,1.0,mask_2261c8e54842bff6,8,0.9657571235321734
90404-0,all_pairs,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.3211344969031056
90404-0,all_pairs,candidate_pool_08,0.5,mask_3fd358a395ddfdd8,7,0.40510155300899425
90404-0,all_pairs,candidate_pool_08,1.0,mask_0483c7c3a82ced7e,6,1.0354428769303101
90404-0,all_pairs,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.4118379717991134
90404-0,all_pairs,candidate_pool_09,0.5,mask_99b322f566a2bc85,6,0.4293362563413694
90404-0,all_pairs,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.999582089756825
90404-0,all_pairs,candidate_pool_09,1.5,mask_527fb4485b283af0,10,1.5123850156678527
90404-0,atp_raw,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.44775920534374747
90404-0,atp_raw,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,1.026434742629227
90404-0,atp_raw,candidate_pool_00,1.5,mask_a096a397a7d70275,7,1.2828898303624658
90404-0,atp_raw,candidate_pool_01,0.5,mask_3cd97f4a74d408b8,10,0.6584769789167126
90404-0,atp_raw,candidate_pool_01,1.0,mask_d34cab07e9bf4ded,4,1.1343839157824263
90404-0,atp_raw,candidate_pool_01,1.5,mask_4d3f046ece5f8214,9,1.530908454585858
90404-0,atp_raw,candidate_pool_02,0.5,mask_8539d49577e1ed9d,9,0.5203409470391998
90404-0,atp_raw,candidate_pool_02,1.0,mask_3c9ed4cc352cbb27,5,0.9444519345921398
90404-0,atp_raw,candidate_pool_02,1.5,mask_267196af5474f7ae,8,1.2787062379371639
90404-0,atp_raw,candidate_pool_03,0.5,mask_5b90a18db67578c0,5,0.48456363060107155
90404-0,atp_raw,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,1.2450173197671621
90404-0,atp_raw,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.5092827757688785
90404-0,atp_raw,candidate_pool_04,0.5,mask_5d6868f3c7cf99b3,6,0.43630022450227934
90404-0,atp_raw,candidate_pool_04,1.0,mask_8b7737474604b389,8,0.8683861610150396
90404-0,atp_raw,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.1903239411649984
90404-0,atp_raw,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.5928560087287967
90404-0,atp_raw,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.3870042709614894
90404-0,atp_raw,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.5480781824638445
90404-0,atp_raw,candidate_pool_06,0.5,mask_c22a533faf194bc5,7,0.516736638967437
90404-0,atp_raw,candidate_pool_06,1.0,mask_8a4903df460893e2,6,1.0644622322999768
90404-0,atp_raw,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.0644622322999768
90404-0,atp_raw,candidate_pool_07,0.5,mask_c4774bd021c06295,7,0.36088949848305085
90404-0,atp_raw,candidate_pool_07,1.0,mask_83fe021aaca96bf0,5,1.3455581031551564
90404-0,atp_raw,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.3455581031551564
90404-0,atp_raw,candidate_pool_08,0.5,mask_8dc1386ad4524dcb,5,0.452326270403585
90404-0,atp_raw,candidate_pool_08,1.0,mask_a9f1de05a2b5cc89,7,1.0434933563863689
90404-0,atp_raw,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,1.0434933563863689
90404-0,atp_raw,candidate_pool_09,0.5,mask_ea7ded36b0b6aa15,8,0.5144684318678849
90404-0,atp_raw,candidate_pool_09,1.0,mask_ea7ded36b0b6aa15,8,0.5144684318678849
90404-0,atp_raw,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.5020524996963112
90404-0,atp_calibrated,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.37798338084662814
90404-0,atp_calibrated,candidate_pool_00,1.0,mask_714aefc72a94a0e9,5,0.9908762947539732
90404-0,atp_calibrated,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.5446629733714268
90404-0,atp_calibrated,candidate_pool_01,0.5,mask_3cd97f4a74d408b8,10,0.5558642943131364
90404-0,atp_calibrated,candidate_pool_01,1.0,mask_d34cab07e9bf4ded,4,0.9576090509100812
90404-0,atp_calibrated,candidate_pool_01,1.5,mask_261f2ebd1f8a4eaa,5,1.4239328309370494
90404-0,atp_calibrated,candidate_pool_02,0.5,mask_ab59149b00e47e01,7,0.5068294884316381
90404-0,atp_calibrated,candidate_pool_02,1.0,mask_c7772d470875866f,4,0.9641574622182546
90404-0,atp_calibrated,candidate_pool_02,1.5,mask_267196af5474f7ae,8,1.079441139694955
90404-0,atp_calibrated,candidate_pool_03,0.5,mask_e3bfff07ca1cabef,9,0.5879257975099537
90404-0,atp_calibrated,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,1.0510020790681907
90404-0,atp_calibrated,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.2740861593247206
90404-0,atp_calibrated,candidate_pool_04,0.5,mask_93f84412f1b2de39,7,0.5660113997779396
90404-0,atp_calibrated,candidate_pool_04,1.0,mask_6d2e3876c8f68db8,9,1.0048317537968217
90404-0,atp_calibrated,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.0048317537968217
90404-0,atp_calibrated,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.5004692608441487
90404-0,atp_calibrated,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.170862725612208
90404-0,atp_calibrated,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.3068359471769335
90404-0,atp_calibrated,candidate_pool_06,0.5,mask_72750b59b18d6c0c,4,0.4633466530652181
90404-0,atp_calibrated,candidate_pool_06,1.0,mask_8a4903df460893e2,6,0.8985834987790108
90404-0,atp_calibrated,candidate_pool_06,1.5,mask_8a4903df460893e2,6,0.8985834987790108
90404-0,atp_calibrated,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.540118533189513
90404-0,atp_calibrated,candidate_pool_07,1.0,mask_83fe021aaca96bf0,5,1.1358752536772703
90404-0,atp_calibrated,candidate_pool_07,1.5,mask_d43daec0a2f27dc1,8,1.496347095981823
90404-0,atp_calibrated,candidate_pool_08,0.5,mask_331502b1b3b7fde3,6,0.48002255577526803
90404-0,atp_calibrated,candidate_pool_08,1.0,mask_a9f1de05a2b5cc89,7,0.8808822733976269
90404-0,atp_calibrated,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,0.8808822733976269
90404-0,atp_calibrated,candidate_pool_09,0.5,mask_ea7ded36b0b6aa15,8,0.4342970840029917
90404-0,atp_calibrated,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.2679826015156401
90404-0,atp_calibrated,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.2679826015156401
90404-1,additive,candidate_pool_00,0.5,mask_ffe0389c017216d1,4,0.461809930113486
90404-1,additive,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,1.0375666141490525
90404-1,additive,candidate_pool_00,1.5,mask_a096a397a7d70275,7,1.5435357094238575
90404-1,additive,candidate_pool_01,0.5,mask_d4041af54a719d70,7,0.4618720886752434
90404-1,additive,candidate_pool_01,1.0,mask_f78efa18c25e46d0,5,0.9879694516312005
90404-1,additive,candidate_pool_01,1.5,mask_d34cab07e9bf4ded,4,1.5197509993859326
90404-1,additive,candidate_pool_02,0.5,mask_318be3c54bb72e0d,6,0.5101287107074715
90404-1,additive,candidate_pool_02,1.0,mask_4069015a4c8c7628,4,0.9711479016289142
90404-1,additive,candidate_pool_02,1.5,mask_c7772d470875866f,4,1.4874844451186253
90404-1,additive,candidate_pool_03,0.5,mask_aedb2c503c8eced2,5,0.5522643879360173
90404-1,additive,candidate_pool_03,1.0,mask_e3bfff07ca1cabef,9,1.145478604834511
90404-1,additive,candidate_pool_03,1.5,mask_dc2e11f8d6ea9e67,6,1.4011646393868515
90404-1,additive,candidate_pool_04,0.5,mask_d1786933297085c0,4,0.49719967476807103
90404-1,additive,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,0.9928675919426042
90404-1,additive,candidate_pool_04,1.5,mask_8b7737474604b389,8,1.6649672906515094
90404-1,additive,candidate_pool_05,0.5,mask_ae737f6731edb34d,7,0.6078621712460103
90404-1,additive,candidate_pool_05,1.0,mask_111b2c86496d6209,10,0.8655579480858266
90404-1,additive,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.364286151232104
90404-1,additive,candidate_pool_06,0.5,mask_f2b097d9ab973b9b,7,0.6034491044333263
90404-1,additive,candidate_pool_06,1.0,mask_f16ce08b0ff70796,6,0.9877020220460804
90404-1,additive,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.4963030149899574
90404-1,additive,candidate_pool_07,0.5,mask_9401c6bc69ed4d22,10,0.5135472379015894
90404-1,additive,candidate_pool_07,1.0,mask_2261c8e54842bff6,8,0.8710456065570565
90404-1,additive,candidate_pool_07,1.5,mask_73324c4014b4a4c2,4,1.7328030314560596
90404-1,additive,candidate_pool_08,0.5,mask_bda88699e1e7badf,7,0.623300393573913
90404-1,additive,candidate_pool_08,1.0,mask_03ced2f511e0a2f2,10,1.0539141772825709
90404-1,additive,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.3050266965240553
90404-1,additive,candidate_pool_09,0.5,mask_c3f11a7d9ebab23d,6,0.6364645124658542
90404-1,additive,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.8720721847166187
90404-1,additive,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.4485368256867663
90404-1,all_pairs,candidate_pool_00,0.5,mask_b611eb15c1cbe033,4,0.36820481515030934
90404-1,all_pairs,candidate_pool_00,1.0,mask_714aefc72a94a0e9,5,0.9137413677132508
90404-1,all_pairs,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.5289135807755503
90404-1,all_pairs,candidate_pool_01,0.5,mask_304d12adafdb81c3,6,0.522300941635138
90404-1,all_pairs,candidate_pool_01,1.0,mask_261f2ebd1f8a4eaa,5,1.019993892141457
90404-1,all_pairs,candidate_pool_01,1.5,mask_69b8a0bd055bae3b,8,1.503068225953549
90404-1,all_pairs,candidate_pool_02,0.5,mask_318be3c54bb72e0d,6,0.5175865633234783
90404-1,all_pairs,candidate_pool_02,1.0,mask_6a56eb1c10f15cf8,7,1.0333311375641911
90404-1,all_pairs,candidate_pool_02,1.5,mask_053a16108482e172,6,1.2827000390644683
90404-1,all_pairs,candidate_pool_03,0.5,mask_a1eb01e7a7c4e9be,6,0.4548864899230014
90404-1,all_pairs,candidate_pool_03,1.0,mask_0f1c886d2bd569f0,7,1.0712030575657767
90404-1,all_pairs,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.0712030575657767
90404-1,all_pairs,candidate_pool_04,0.5,mask_8eaaf64cc1220873,7,0.5537168775357384
90404-1,all_pairs,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,0.9781301350730341
90404-1,all_pairs,candidate_pool_04,1.5,mask_8b7737474604b389,8,1.6435781798516356
90404-1,all_pairs,candidate_pool_05,0.5,mask_22c097f7c153bb13,9,0.5296595366476793
90404-1,all_pairs,candidate_pool_05,1.0,mask_cf672502900b1ca1,10,0.9287595332578247
90404-1,all_pairs,candidate_pool_05,1.5,mask_290a3cb1caf906c3,10,1.5321405981978031
90404-1,all_pairs,candidate_pool_06,0.5,mask_382e0bf880e4af69,5,0.5450030548731367
90404-1,all_pairs,candidate_pool_06,1.0,mask_f16ce08b0ff70796,6,0.966664428083825
90404-1,all_pairs,candidate_pool_06,1.5,mask_c22a533faf194bc5,7,1.2845198414093422
90404-1,all_pairs,candidate_pool_07,0.5,mask_6c3e3315afb6fb8c,4,0.4524793991064472
90404-1,all_pairs,candidate_pool_07,1.0,mask_73324c4014b4a4c2,4,1.0137582655723105
90404-1,all_pairs,candidate_pool_07,1.5,mask_d43daec0a2f27dc1,8,1.593434210487618
90404-1,all_pairs,candidate_pool_08,0.5,mask_a9f1de05a2b5cc89,7,0.4939794216305313
90404-1,all_pairs,candidate_pool_08,1.0,mask_77740b198a0b3a94,6,0.9888400746543381
90404-1,all_pairs,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.414703845662315
90404-1,all_pairs,candidate_pool_09,0.5,mask_4be83a97da997236,8,0.5528844100904513
90404-1,all_pairs,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.880119850137465
90404-1,all_pairs,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.450739317574691
90404-1,atp_raw,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.5361073426952364
90404-1,atp_raw,candidate_pool_00,1.0,mask_a096a397a7d70275,7,1.0026598282368673
90404-1,atp_raw,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.627809796191912
90404-1,atp_raw,candidate_pool_01,0.5,mask_3cd97f4a74d408b8,10,0.4669508297416953
90404-1,atp_raw,candidate_pool_01,1.0,mask_16dc2167f216f5a8,5,0.9685689920349226
90404-1,atp_raw,candidate_pool_01,1.5,mask_4d3f046ece5f8214,9,1.4700384132704265
90404-1,atp_raw,candidate_pool_02,0.5,mask_8539d49577e1ed9d,9,0.476001334011114
90404-1,atp_raw,candidate_pool_02,1.0,mask_3c9ed4cc352cbb27,5,0.8976886956351658
90404-1,atp_raw,candidate_pool_02,1.5,mask_c7772d470875866f,4,1.1830147430801423
90404-1,atp_raw,candidate_pool_03,0.5,mask_4887f05639551759,6,0.32041264810068637
90404-1,atp_raw,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,1.1369269404420126
90404-1,atp_raw,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.4546838904310377
90404-1,atp_raw,candidate_pool_04,0.5,mask_7fb6ffeb6bd8fc1f,7,0.5022726402497819
90404-1,atp_raw,candidate_pool_04,1.0,mask_ee5fb6904843b482,6,0.8098932877333174
90404-1,atp_raw,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.2968914969473755
90404-1,atp_raw,candidate_pool_05,0.5,mask_290a3cb1caf906c3,10,0.4604844747171284
90404-1,atp_raw,candidate_pool_05,1.0,mask_de24099fc59a002a,4,1.318708603415558
90404-1,atp_raw,candidate_pool_05,1.5,mask_f5d21a1898de9318,7,1.369353392572012
90404-1,atp_raw,candidate_pool_06,0.5,mask_72750b59b18d6c0c,4,0.4807786466403594
90404-1,atp_raw,candidate_pool_06,1.0,mask_8a4903df460893e2,6,0.9741092401917183
90404-1,atp_raw,candidate_pool_06,1.5,mask_8a4903df460893e2,6,0.9741092401917183
90404-1,atp_raw,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.7005735203844083
90404-1,atp_raw,candidate_pool_07,1.0,mask_21e5e4333c6fc40a,6,0.7005735203844083
90404-1,atp_raw,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.5076845828543906
90404-1,atp_raw,candidate_pool_08,0.5,mask_331502b1b3b7fde3,6,0.508721541823639
90404-1,atp_raw,candidate_pool_08,1.0,mask_a842b06af7760b08,4,1.0077123422606258
90404-1,atp_raw,candidate_pool_08,1.5,mask_a842b06af7760b08,4,1.0077123422606258
90404-1,atp_raw,candidate_pool_09,0.5,mask_2d90e84a12b72772,4,0.5452145847782331
90404-1,atp_raw,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.2948983489055066
90404-1,atp_raw,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.2948983489055066
90404-1,atp_calibrated,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.45631777800319223
90404-1,atp_calibrated,candidate_pool_00,1.0,mask_b55f4fdddb0ed7df,7,0.999613352245889
90404-1,atp_calibrated,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.3855407118204401
90404-1,atp_calibrated,candidate_pool_01,0.5,mask_69b8a0bd055bae3b,8,0.48920293233404244
90404-1,atp_calibrated,candidate_pool_01,1.0,mask_d34cab07e9bf4ded,4,1.0967033664938663
90404-1,atp_calibrated,candidate_pool_01,1.5,mask_88feb37e4997bcb0,7,1.4045209011002595
90404-1,atp_calibrated,candidate_pool_02,0.5,mask_053a16108482e172,6,0.4681780001614205
90404-1,atp_calibrated,candidate_pool_02,1.0,mask_c7772d470875866f,4,1.0069450946024967
90404-1,atp_calibrated,candidate_pool_02,1.5,mask_c7772d470875866f,4,1.0069450946024967
90404-1,atp_calibrated,candidate_pool_03,0.5,mask_e3bfff07ca1cabef,9,0.6355586784422127
90404-1,atp_calibrated,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,0.9677166005715233
90404-1,atp_calibrated,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.2381813635331664
90404-1,atp_calibrated,candidate_pool_04,0.5,mask_93f84412f1b2de39,7,0.5074028113732287
90404-1,atp_calibrated,candidate_pool_04,1.0,mask_6d2e3876c8f68db8,9,1.1038734206158423
90404-1,atp_calibrated,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.1038734206158423
90404-1,atp_calibrated,candidate_pool_05,0.5,mask_290a3cb1caf906c3,10,0.3919499614601236
90404-1,atp_calibrated,candidate_pool_05,1.0,mask_de24099fc59a002a,4,1.1224434582802574
90404-1,atp_calibrated,candidate_pool_05,1.5,mask_f5d21a1898de9318,7,1.1655507165004657
90404-1,atp_calibrated,candidate_pool_06,0.5,mask_f16ce08b0ff70796,6,0.5094694751817752
90404-1,atp_calibrated,candidate_pool_06,1.0,mask_8a4903df460893e2,6,0.8291312739384579
90404-1,atp_calibrated,candidate_pool_06,1.5,mask_8a4903df460893e2,6,0.8291312739384579
90404-1,atp_calibrated,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.5963062369981748
90404-1,atp_calibrated,candidate_pool_07,1.0,mask_73324c4014b4a4c2,4,1.13750348730919
90404-1,atp_calibrated,candidate_pool_07,1.5,mask_66a1456a9ed6a190,9,1.5893251842587823
90404-1,atp_calibrated,candidate_pool_08,0.5,mask_8dc1386ad4524dcb,5,0.5291163510663418
90404-1,atp_calibrated,candidate_pool_08,1.0,mask_a842b06af7760b08,4,0.8577331818940725
90404-1,atp_calibrated,candidate_pool_08,1.5,mask_a842b06af7760b08,4,0.8577331818940725
90404-1,atp_calibrated,candidate_pool_09,0.5,mask_a3021efcfb81527e,5,0.516199434107643
90404-1,atp_calibrated,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.1021769154325247
