prompt_id,split,template_id,structure,io_name,s_name,prompt,answer,counterfactual_answer,answer_token_id,counterfactual_token_id
prompt_c59d2be2c44766aa,train,abba_store,ABBA,Stephen,Kevin,"When Stephen and Kevin went to the store, Kevin gave a bottle of milk to",Stephen,Kevin,7970,7939
prompt_ce9044281f769855,train,abba_store,ABBA,Angela,Ann,"When Angela and Ann went to the store, Ann gave a bottle of milk to",Angela,Ann,17799,5506
prompt_ea9b0516073efd2f,train,abba_store,ABBA,James,Bob,"When James and Bob went to the store, Bob gave a bottle of milk to",James,Bob,3700,5811
prompt_fb1b66e40836b29d,train,abba_store,ABBA,Janet,Ann,"When Janet and Ann went to the store, Ann gave a bottle of milk to",Janet,Ann,28111,5506
prompt_ff018caac0aeee6f,train,abba_store,ABBA,Edward,George,"When Edward and George went to the store, George gave a bottle of milk to",Edward,George,10443,4502
prompt_06ba47cc91be578f,train,baba_meeting,BABA,Stephen,Ann,"Because Ann and Stephen attended the meeting, Ann sent a short note to",Stephen,Ann,7970,5506
prompt_092bb7921d6d0ccf,train,baba_meeting,BABA,Eric,Janet,"Because Janet and Eric attended the meeting, Janet sent a short note to",Eric,Janet,7651,28111
prompt_0bf3d5e7b5724610,train,baba_meeting,BABA,Stephen,Henry,"Because Henry and Stephen attended the meeting, Henry sent a short note to",Stephen,Henry,7970,8616
prompt_1a157b68d3052e8c,train,baba_meeting,BABA,Ann,Kevin,"Because Kevin and Ann attended the meeting, Kevin sent a short note to",Ann,Kevin,5506,7939
prompt_246ce7a746612ad4,train,baba_meeting,BABA,George,Henry,"Because Henry and George attended the meeting, Henry sent a short note to",George,Henry,4502,8616
prompt_27404b8a619982e7,train,baba_meeting,BABA,Ann,James,"Because James and Ann attended the meeting, James sent a short note to",Ann,James,5506,3700
prompt_28fdac515b273d8d,train,baba_meeting,BABA,Stephen,Edward,"Because Edward and Stephen attended the meeting, Edward sent a short note to",Stephen,Edward,7970,10443
prompt_35cad693944053d4,train,baba_meeting,BABA,James,Laura,"Because Laura and James attended the meeting, Laura sent a short note to",James,Laura,3700,16753
prompt_3fc7c55f47163bf4,train,baba_meeting,BABA,Edward,Laura,"Because Laura and Edward attended the meeting, Laura sent a short note to",Edward,Laura,10443,16753
prompt_4154fe8b7e3a9074,train,baba_meeting,BABA,Bob,Brian,"Because Brian and Bob attended the meeting, Brian sent a short note to",Bob,Brian,5811,8403
prompt_42d352af47ade278,train,baba_meeting,BABA,George,Edward,"Because Edward and George attended the meeting, Edward sent a short note to",George,Edward,4502,10443
prompt_47b9ac820996358e,train,baba_meeting,BABA,Robert,George,"Because George and Robert attended the meeting, George sent a short note to",Robert,George,5199,4502
prompt_5620743466d953be,train,baba_meeting,BABA,Ann,Nicholas,"Because Nicholas and Ann attended the meeting, Nicholas sent a short note to",Ann,Nicholas,5506,20320
prompt_5d5470c07f34282d,train,baba_meeting,BABA,Larry,Bob,"Because Bob and Larry attended the meeting, Bob sent a short note to",Larry,Bob,13633,5811
prompt_9a9229edb2c4e8bb,train,baba_meeting,BABA,Stephen,Robert,"Because Robert and Stephen attended the meeting, Robert sent a short note to",Stephen,Robert,7970,5199
prompt_9e435258259f8c9c,train,baba_meeting,BABA,George,Kevin,"Because Kevin and George attended the meeting, Kevin sent a short note to",George,Kevin,4502,7939
prompt_a12e70632fd17433,train,baba_meeting,BABA,Robert,Angela,"Because Angela and Robert attended the meeting, Angela sent a short note to",Robert,Angela,5199,17799
prompt_aefaa4826ea56803,train,baba_meeting,BABA,George,Ann,"Because Ann and George attended the meeting, Ann sent a short note to",George,Ann,4502,5506
prompt_b32c6091c9b5e1c0,train,baba_meeting,BABA,Bob,James,"Because James and Bob attended the meeting, James sent a short note to",Bob,James,5811,3700
prompt_b7934fc729c54edd,train,baba_meeting,BABA,Janet,Eric,"Because Eric and Janet attended the meeting, Eric sent a short note to",Janet,Eric,28111,7651
prompt_bbe9952b51401fed,train,baba_meeting,BABA,Brian,Larry,"Because Larry and Brian attended the meeting, Larry sent a short note to",Brian,Larry,8403,13633
prompt_c4343166e8522d0f,train,baba_meeting,BABA,Bob,Robert,"Because Robert and Bob attended the meeting, Robert sent a short note to",Bob,Robert,5811,5199
prompt_c92edeb80ff731e4,train,baba_meeting,BABA,George,James,"Because James and George attended the meeting, James sent a short note to",George,James,4502,3700
prompt_f54dc58dbd24d459,train,baba_meeting,BABA,Kevin,Janet,"Because Janet and Kevin attended the meeting, Janet sent a short note to",Kevin,Janet,7939,28111
prompt_02b8142a3986072c,train,baba_office,BABA,Janet,Robert,"While Robert and Janet worked in the office, Robert passed a blue folder to",Janet,Robert,28111,5199
prompt_1d1c13a6c59fc438,train,baba_office,BABA,Brian,Edward,"While Edward and Brian worked in the office, Edward passed a blue folder to",Brian,Edward,8403,10443
prompt_23e40b0ef2496b59,train,baba_office,BABA,James,Kevin,"While Kevin and James worked in the office, Kevin passed a blue folder to",James,Kevin,3700,7939
prompt_2416c77d3d194003,train,baba_office,BABA,Edward,Larry,"While Larry and Edward worked in the office, Larry passed a blue folder to",Edward,Larry,10443,13633
prompt_2434f8b08301e314,train,baba_office,BABA,Kevin,Laura,"While Laura and Kevin worked in the office, Laura passed a blue folder to",Kevin,Laura,7939,16753
prompt_28263bb86c03107d,train,baba_office,BABA,Eric,Angela,"While Angela and Eric worked in the office, Angela passed a blue folder to",Eric,Angela,7651,17799
prompt_2d0763c6242efa07,train,baba_office,BABA,James,Nicholas,"While Nicholas and James worked in the office, Nicholas passed a blue folder to",James,Nicholas,3700,20320
prompt_2daa2d3708a0938c,train,baba_office,BABA,Ann,Angela,"While Angela and Ann worked in the office, Angela passed a blue folder to",Ann,Angela,5506,17799
prompt_2f8eda391830bcdf,train,baba_office,BABA,Angela,James,"While James and Angela worked in the office, James passed a blue folder to",Angela,James,17799,3700
prompt_330dd12092936c37,train,baba_office,BABA,Kevin,Angela,"While Angela and Kevin worked in the office, Angela passed a blue folder to",Kevin,Angela,7939,17799
prompt_400b3556a1d5c57f,train,baba_office,BABA,Angela,Henry,"While Henry and Angela worked in the office, Henry passed a blue folder to",Angela,Henry,17799,8616
prompt_404ec80f15bfe572,train,baba_office,BABA,Bob,Angela,"While Angela and Bob worked in the office, Angela passed a blue folder to",Bob,Angela,5811,17799
prompt_49b17c4c439f4f80,train,baba_office,BABA,Larry,Eric,"While Eric and Larry worked in the office, Eric passed a blue folder to",Larry,Eric,13633,7651
prompt_59f057187b3b2b14,train,baba_office,BABA,Eric,James,"While James and Eric worked in the office, James passed a blue folder to",Eric,James,7651,3700
prompt_60cc1d0dc9ef45ba,train,baba_office,BABA,Brian,Eric,"While Eric and Brian worked in the office, Eric passed a blue folder to",Brian,Eric,8403,7651
prompt_6f019220e5d05793,train,baba_office,BABA,Edward,Bob,"While Bob and Edward worked in the office, Bob passed a blue folder to",Edward,Bob,10443,5811
prompt_729e98df166fc62b,train,baba_office,BABA,Ann,Edward,"While Edward and Ann worked in the office, Edward passed a blue folder to",Ann,Edward,5506,10443
prompt_7503710b414c5037,train,baba_office,BABA,Larry,Angela,"While Angela and Larry worked in the office, Angela passed a blue folder to",Larry,Angela,13633,17799
prompt_92ccb96e72369588,train,baba_office,BABA,Ann,Bob,"While Bob and Ann worked in the office, Bob passed a blue folder to",Ann,Bob,5506,5811
prompt_a4fcc4ca5e1529ae,train,baba_office,BABA,Brian,Henry,"While Henry and Brian worked in the office, Henry passed a blue folder to",Brian,Henry,8403,8616
prompt_ce069e8e027cbb67,train,baba_office,BABA,Henry,Angela,"While Angela and Henry worked in the office, Angela passed a blue folder to",Henry,Angela,8616,17799
prompt_e23727e1d1a6e952,train,baba_office,BABA,Henry,Stephen,"While Stephen and Henry worked in the office, Stephen passed a blue folder to",Henry,Stephen,8616,7970
prompt_f807e331582f9b25,train,baba_office,BABA,George,James,"While James and George worked in the office, James passed a blue folder to",George,James,4502,3700
prompt_fbd22e8ca45b956e,train,baba_office,BABA,Angela,Laura,"While Laura and Angela worked in the office, Laura passed a blue folder to",Angela,Laura,17799,16753
prompt_0ad4ccbcb832a46a,train,baba_park,BABA,Stephen,Ann,"After Ann and Stephen visited the park, Ann handed a folded map to",Stephen,Ann,7970,5506
prompt_0ae86ee8d1056640,train,baba_park,BABA,Nicholas,George,"After George and Nicholas visited the park, George handed a folded map to",Nicholas,George,20320,4502
prompt_196251653b8bc37d,train,baba_park,BABA,Janet,Brian,"After Brian and Janet visited the park, Brian handed a folded map to",Janet,Brian,28111,8403
prompt_1f87b7ad47cde586,train,baba_park,BABA,Brian,Stephen,"After Stephen and Brian visited the park, Stephen handed a folded map to",Brian,Stephen,8403,7970
prompt_23d8483cf1b1d7f0,train,baba_park,BABA,Ann,Nicholas,"After Nicholas and Ann visited the park, Nicholas handed a folded map to",Ann,Nicholas,5506,20320
prompt_292c562c18010634,train,baba_park,BABA,Henry,Robert,"After Robert and Henry visited the park, Robert handed a folded map to",Henry,Robert,8616,5199
prompt_3ae500c0a93e3681,train,baba_park,BABA,Stephen,Edward,"After Edward and Stephen visited the park, Edward handed a folded map to",Stephen,Edward,7970,10443
prompt_451c8197e0f05c87,train,baba_park,BABA,Henry,Stephen,"After Stephen and Henry visited the park, Stephen handed a folded map to",Henry,Stephen,8616,7970
prompt_475fe32b8407c51a,train,baba_park,BABA,James,Kevin,"After Kevin and James visited the park, Kevin handed a folded map to",James,Kevin,3700,7939
prompt_511ddbf5418078bd,train,baba_park,BABA,Nicholas,Henry,"After Henry and Nicholas visited the park, Henry handed a folded map to",Nicholas,Henry,20320,8616
prompt_51aebd57a3bdc655,train,baba_park,BABA,Larry,Laura,"After Laura and Larry visited the park, Laura handed a folded map to",Larry,Laura,13633,16753
prompt_57d932682dd9b02a,train,baba_park,BABA,Henry,Angela,"After Angela and Henry visited the park, Angela handed a folded map to",Henry,Angela,8616,17799
prompt_58b37e8a753bf2eb,train,baba_park,BABA,Angela,Larry,"After Larry and Angela visited the park, Larry handed a folded map to",Angela,Larry,17799,13633
prompt_5b6374c660288b19,train,baba_park,BABA,Angela,Janet,"After Janet and Angela visited the park, Janet handed a folded map to",Angela,Janet,17799,28111
prompt_6f99d0d42fd37289,train,baba_park,BABA,Janet,George,"After George and Janet visited the park, George handed a folded map to",Janet,George,28111,4502
prompt_768395ea04718590,train,baba_park,BABA,Ann,Edward,"After Edward and Ann visited the park, Edward handed a folded map to",Ann,Edward,5506,10443
prompt_9f6da68aa8967bc1,train,baba_park,BABA,Ann,Angela,"After Angela and Ann visited the park, Angela handed a folded map to",Ann,Angela,5506,17799
prompt_a3d11c97d716072c,train,baba_park,BABA,Henry,George,"After George and Henry visited the park, George handed a folded map to",Henry,George,8616,4502
prompt_a840ca15459ae530,train,baba_park,BABA,Ann,Janet,"After Janet and Ann visited the park, Janet handed a folded map to",Ann,Janet,5506,28111
prompt_c0cfdd73f7fb92df,train,baba_park,BABA,James,Angela,"After Angela and James visited the park, Angela handed a folded map to",James,Angela,3700,17799
prompt_da5fdee9f4390f51,train,baba_park,BABA,Laura,Edward,"After Edward and Laura visited the park, Edward handed a folded map to",Laura,Edward,16753,10443
prompt_f610b160f3a1739f,train,baba_park,BABA,Edward,Robert,"After Robert and Edward visited the park, Robert handed a folded map to",Edward,Robert,10443,5199
prompt_fa4bf63f5cf8d52d,train,baba_park,BABA,Angela,Kevin,"After Kevin and Angela visited the park, Kevin handed a folded map to",Angela,Kevin,17799,7939
prompt_fe5dd3ec8b9a326f,train,baba_park,BABA,Janet,Edward,"After Edward and Janet visited the park, Edward handed a folded map to",Janet,Edward,28111,10443
prompt_00207f46b214298a,train,baba_store,BABA,George,Angela,"When Angela and George went to the store, Angela gave a bottle of milk to",George,Angela,4502,17799
prompt_00fce069f419a397,train,baba_store,BABA,James,Edward,"When Edward and James went to the store, Edward gave a bottle of milk to",James,Edward,3700,10443
prompt_0458e1741d5dd6d9,train,baba_store,BABA,Janet,Laura,"When Laura and Janet went to the store, Laura gave a bottle of milk to",Janet,Laura,28111,16753
prompt_2e627607d58e0240,train,baba_store,BABA,Janet,Nicholas,"When Nicholas and Janet went to the store, Nicholas gave a bottle of milk to",Janet,Nicholas,28111,20320
prompt_3af19f18342e341e,train,baba_store,BABA,Janet,Brian,"When Brian and Janet went to the store, Brian gave a bottle of milk to",Janet,Brian,28111,8403
prompt_3c98864b4b471084,train,baba_store,BABA,Henry,Eric,"When Eric and Henry went to the store, Eric gave a bottle of milk to",Henry,Eric,8616,7651
prompt_43883cd99c6e0cf3,train,baba_store,BABA,Nicholas,Edward,"When Edward and Nicholas went to the store, Edward gave a bottle of milk to",Nicholas,Edward,20320,10443
prompt_4f5fef81d1bb8bd6,train,baba_store,BABA,George,Henry,"When Henry and George went to the store, Henry gave a bottle of milk to",George,Henry,4502,8616
prompt_5db34d94c7fbeda7,train,baba_store,BABA,Laura,Kevin,"When Kevin and Laura went to the store, Kevin gave a bottle of milk to",Laura,Kevin,16753,7939
prompt_7447a0355d2e611e,train,baba_store,BABA,Henry,Kevin,"When Kevin and Henry went to the store, Kevin gave a bottle of milk to",Henry,Kevin,8616,7939
prompt_7c7dffdd9104dc7b,train,baba_store,BABA,Brian,Nicholas,"When Nicholas and Brian went to the store, Nicholas gave a bottle of milk to",Brian,Nicholas,8403,20320
prompt_80f794fc19c6e187,train,baba_store,BABA,Bob,James,"When James and Bob went to the store, James gave a bottle of milk to",Bob,James,5811,3700
prompt_815039d3fbe4ea71,train,baba_store,BABA,Ann,Angela,"When Angela and Ann went to the store, Angela gave a bottle of milk to",Ann,Angela,5506,17799
prompt_8af5ee5dd861bc80,train,baba_store,BABA,Kevin,Janet,"When Janet and Kevin went to the store, Janet gave a bottle of milk to",Kevin,Janet,7939,28111
prompt_a0b3d005379d3bd6,train,baba_store,BABA,Laura,James,"When James and Laura went to the store, James gave a bottle of milk to",Laura,James,16753,3700
prompt_a6b0977808aab075,train,baba_store,BABA,Stephen,Edward,"When Edward and Stephen went to the store, Edward gave a bottle of milk to",Stephen,Edward,7970,10443
prompt_b9e11cb109a9ceaf,train,baba_store,BABA,Henry,James,"When James and Henry went to the store, James gave a bottle of milk to",Henry,James,8616,3700
prompt_c82dfacd5d4817b0,train,baba_store,BABA,Edward,Nicholas,"When Nicholas and Edward went to the store, Nicholas gave a bottle of milk to",Edward,Nicholas,10443,20320
prompt_cac0e41d95402235,train,baba_store,BABA,Ann,Bob,"When Bob and Ann went to the store, Bob gave a bottle of milk to",Ann,Bob,5506,5811
prompt_cde22754860480b4,train,baba_store,BABA,Brian,Ann,"When Ann and Brian went to the store, Ann gave a bottle of milk to",Brian,Ann,8403,5506
prompt_d22f94403547e62f,train,baba_store,BABA,Henry,Laura,"When Laura and Henry went to the store, Laura gave a bottle of milk to",Henry,Laura,8616,16753
prompt_e25909392bcf4bbc,train,baba_store,BABA,Bob,Nicholas,"When Nicholas and Bob went to the store, Nicholas gave a bottle of milk to",Bob,Nicholas,5811,20320
prompt_ef51f99b001a28c1,train,baba_store,BABA,Edward,James,"When James and Edward went to the store, James gave a bottle of milk to",Edward,James,10443,3700
prompt_fe372d9150e6c7b7,train,baba_store,BABA,Ann,Eric,"When Eric and Ann went to the store, Eric gave a bottle of milk to",Ann,Eric,5506,7651
prompt_1d9445e5e3e812b1,validation,abba_meeting,ABBA,David,Grace,"Because David and Grace attended the meeting, Grace sent a short note to",David,Grace,3271,16156
prompt_69c6cc282473e733,validation,abba_meeting,ABBA,Grace,David,"Because Grace and David attended the meeting, David sent a short note to",Grace,David,16156,3271
prompt_71ad1b4bdaece2a0,validation,abba_meeting,ABBA,Jeff,Kate,"Because Jeff and Kate attended the meeting, Kate sent a short note to",Jeff,Kate,5502,16693
prompt_7e135ddb1dd4b323,validation,abba_meeting,ABBA,Gloria,Frank,"Because Gloria and Frank attended the meeting, Frank sent a short note to",Gloria,Frank,38109,5278
prompt_ac68974532ca6a7c,validation,abba_meeting,ABBA,David,Karen,"Because David and Karen attended the meeting, Karen sent a short note to",David,Karen,3271,18678
prompt_eb42a940ca52b121,validation,abba_meeting,ABBA,Matthew,Samuel,"Because Matthew and Samuel attended the meeting, Samuel sent a short note to",Matthew,Samuel,9308,17100
prompt_f19efd5e6636b186,validation,abba_meeting,ABBA,Jeff,Frank,"Because Jeff and Frank attended the meeting, Frank sent a short note to",Jeff,Frank,5502,5278
prompt_f9daafa18211df25,validation,abba_meeting,ABBA,Samuel,Diana,"Because Samuel and Diana attended the meeting, Diana sent a short note to",Samuel,Diana,17100,25752
prompt_021687fc5164641f,validation,abba_office,ABBA,Grace,Gary,"While Grace and Gary worked in the office, Gary passed a blue folder to",Grace,Gary,16156,10936
prompt_0741d0b1fe6eb38f,validation,abba_office,ABBA,Kate,Jack,"While Kate and Jack worked in the office, Jack passed a blue folder to",Kate,Jack,16693,3619
prompt_3c60c620ad13f4d9,validation,abba_office,ABBA,Samuel,Jack,"While Samuel and Jack worked in the office, Jack passed a blue folder to",Samuel,Jack,17100,3619
prompt_41fa064fca716559,validation,abba_office,ABBA,Gloria,Frank,"While Gloria and Frank worked in the office, Frank passed a blue folder to",Gloria,Frank,38109,5278
prompt_5293b98028388e7d,validation,abba_office,ABBA,Kate,Diana,"While Kate and Diana worked in the office, Diana passed a blue folder to",Kate,Diana,16693,25752
prompt_548c6b634744a586,validation,abba_office,ABBA,Jack,William,"While Jack and William worked in the office, William passed a blue folder to",Jack,William,3619,3977
prompt_a3c80a51acc5111f,validation,abba_office,ABBA,Dave,Grace,"While Dave and Grace worked in the office, Grace passed a blue folder to",Dave,Grace,9935,16156
prompt_e7c25364fb87b492,validation,abba_office,ABBA,Deborah,Frank,"While Deborah and Frank worked in the office, Frank passed a blue folder to",Deborah,Frank,36976,5278
prompt_05a34e1447f29d0e,validation,abba_park,ABBA,Gloria,Kate,"After Gloria and Kate visited the park, Kate handed a folded map to",Gloria,Kate,38109,16693
prompt_334138e52c5d3473,validation,abba_park,ABBA,Jack,Betty,"After Jack and Betty visited the park, Betty handed a folded map to",Jack,Betty,3619,29504
prompt_64acc954a3d8f136,validation,abba_park,ABBA,Gary,Samuel,"After Gary and Samuel visited the park, Samuel handed a folded map to",Gary,Samuel,10936,17100
prompt_68fd66bfe60d24ee,validation,abba_park,ABBA,Betty,Jack,"After Betty and Jack visited the park, Jack handed a folded map to",Betty,Jack,29504,3619
prompt_77b846ed5fa372b5,validation,abba_park,ABBA,David,Karen,"After David and Karen visited the park, Karen handed a folded map to",David,Karen,3271,18678
prompt_cf3406fc688a54db,validation,abba_park,ABBA,Gary,Kate,"After Gary and Kate visited the park, Kate handed a folded map to",Gary,Kate,10936,16693
prompt_e8e6631aa5b30cdd,validation,abba_park,ABBA,David,Gloria,"After David and Gloria visited the park, Gloria handed a folded map to",David,Gloria,3271,38109
prompt_f038ae30c90979ee,validation,abba_park,ABBA,Diana,Jeff,"After Diana and Jeff visited the park, Jeff handed a folded map to",Diana,Jeff,25752,5502
prompt_0648ff637cd842d3,validation,abba_store,ABBA,Betty,Dave,"When Betty and Dave went to the store, Dave gave a bottle of milk to",Betty,Dave,29504,9935
prompt_0ff417a29a0aa6cb,validation,abba_store,ABBA,Jeff,Gary,"When Jeff and Gary went to the store, Gary gave a bottle of milk to",Jeff,Gary,5502,10936
prompt_286bca3ebff49a34,validation,abba_store,ABBA,Betty,Grace,"When Betty and Grace went to the store, Grace gave a bottle of milk to",Betty,Grace,29504,16156
prompt_45a19a50cbf1c33d,validation,abba_store,ABBA,Deborah,Grace,"When Deborah and Grace went to the store, Grace gave a bottle of milk to",Deborah,Grace,36976,16156
prompt_540e257d2db052e8,validation,abba_store,ABBA,Karen,Jack,"When Karen and Jack went to the store, Jack gave a bottle of milk to",Karen,Jack,18678,3619
prompt_6a518f2ccd9df22f,validation,abba_store,ABBA,Matthew,Dave,"When Matthew and Dave went to the store, Dave gave a bottle of milk to",Matthew,Dave,9308,9935
prompt_9e042e9071a5d8ca,validation,abba_store,ABBA,Kate,Diana,"When Kate and Diana went to the store, Diana gave a bottle of milk to",Kate,Diana,16693,25752
prompt_f77ff696337dd548,validation,abba_store,ABBA,Deborah,David,"When Deborah and David went to the store, David gave a bottle of milk to",Deborah,David,36976,3271
prompt_0cfd4a0099dcfb94,validation,baba_meeting,BABA,Gary,Dave,"Because Dave and Gary attended the meeting, Dave sent a short note to",Gary,Dave,10936,9935
prompt_73983a50174c420d,validation,baba_meeting,BABA,Jack,William,"Because William and Jack attended the meeting, William sent a short note to",Jack,William,3619,3977
prompt_a9f64c983ae1b094,validation,baba_meeting,BABA,Dave,Jack,"Because Jack and Dave attended the meeting, Jack sent a short note to",Dave,Jack,9935,3619
prompt_bd47e08f636a71ce,validation,baba_meeting,BABA,Jeff,Gary,"Because Gary and Jeff attended the meeting, Gary sent a short note to",Jeff,Gary,5502,10936
prompt_e6b5e020ccefb61a,validation,baba_meeting,BABA,Grace,Gloria,"Because Gloria and Grace attended the meeting, Gloria sent a short note to",Grace,Gloria,16156,38109
prompt_ede6c0543a9942ea,validation,baba_meeting,BABA,Matthew,Karen,"Because Karen and Matthew attended the meeting, Karen sent a short note to",Matthew,Karen,9308,18678
prompt_f0fdeadcb0e2d4e7,validation,baba_meeting,BABA,Kate,David,"Because David and Kate attended the meeting, David sent a short note to",Kate,David,16693,3271
prompt_ff7a049564d776a0,validation,baba_meeting,BABA,David,Gary,"Because Gary and David attended the meeting, Gary sent a short note to",David,Gary,3271,10936
prompt_378be3f4f6edfd9d,validation,baba_office,BABA,Deborah,Betty,"While Betty and Deborah worked in the office, Betty passed a blue folder to",Deborah,Betty,36976,29504
prompt_50988b5bacfbcd85,validation,baba_office,BABA,Samuel,Matthew,"While Matthew and Samuel worked in the office, Matthew passed a blue folder to",Samuel,Matthew,17100,9308
prompt_5f991a80b99b18ff,validation,baba_office,BABA,Betty,David,"While David and Betty worked in the office, David passed a blue folder to",Betty,David,29504,3271
prompt_99008e3870a682ed,validation,baba_office,BABA,Gloria,Samuel,"While Samuel and Gloria worked in the office, Samuel passed a blue folder to",Gloria,Samuel,38109,17100
prompt_d0f3e263fa4c23f2,validation,baba_office,BABA,Gary,Jeff,"While Jeff and Gary worked in the office, Jeff passed a blue folder to",Gary,Jeff,10936,5502
prompt_d7cd5ece05b36617,validation,baba_office,BABA,Grace,Diana,"While Diana and Grace worked in the office, Diana passed a blue folder to",Grace,Diana,16156,25752
prompt_dcf52b71475effa0,validation,baba_office,BABA,Samuel,Diana,"While Diana and Samuel worked in the office, Diana passed a blue folder to",Samuel,Diana,17100,25752
prompt_ed50d71dc432e99d,validation,baba_office,BABA,Matthew,Frank,"While Frank and Matthew worked in the office, Frank passed a blue folder to",Matthew,Frank,9308,5278
prompt_093a126127df762e,validation,baba_park,BABA,Kate,Matthew,"After Matthew and Kate visited the park, Matthew handed a folded map to",Kate,Matthew,16693,9308
prompt_270a4b4f0e33b97c,validation,baba_park,BABA,Karen,David,"After David and Karen visited the park, David handed a folded map to",Karen,David,18678,3271
prompt_3e875eed010e1861,validation,baba_park,BABA,Grace,Samuel,"After Samuel and Grace visited the park, Samuel handed a folded map to",Grace,Samuel,16156,17100
prompt_6167bd820aa3944f,validation,baba_park,BABA,Dave,David,"After David and Dave visited the park, David handed a folded map to",Dave,David,9935,3271
prompt_ac92a4a8e740969c,validation,baba_park,BABA,Dave,Frank,"After Frank and Dave visited the park, Frank handed a folded map to",Dave,Frank,9935,5278
prompt_bfc481a68f6091b9,validation,baba_park,BABA,Diana,Jeff,"After Jeff and Diana visited the park, Jeff handed a folded map to",Diana,Jeff,25752,5502
prompt_c86447c60bc39a46,validation,baba_park,BABA,Frank,Karen,"After Karen and Frank visited the park, Karen handed a folded map to",Frank,Karen,5278,18678
prompt_d542d74b99e0ac93,validation,baba_park,BABA,Karen,Betty,"After Betty and Karen visited the park, Betty handed a folded map to",Karen,Betty,18678,29504
prompt_09316b2c473b9aff,validation,baba_store,BABA,Diana,Samuel,"When Samuel and Diana went to the store, Samuel gave a bottle of milk to",Diana,Samuel,25752,17100
prompt_45790bf3cca4a60a,validation,baba_store,BABA,David,Jack,"When Jack and David went to the store, Jack gave a bottle of milk to",David,Jack,3271,3619
prompt_817532b3e4ef6ebf,validation,baba_store,BABA,Jeff,Jack,"When Jack and Jeff went to the store, Jack gave a bottle of milk to",Jeff,Jack,5502,3619
prompt_94d60bc10dd5e276,validation,baba_store,BABA,Karen,Grace,"When Grace and Karen went to the store, Grace gave a bottle of milk to",Karen,Grace,18678,16156
prompt_c4e023c3df969e44,validation,baba_store,BABA,Gary,Karen,"When Karen and Gary went to the store, Karen gave a bottle of milk to",Gary,Karen,10936,18678
prompt_d0b2241c9cfabf75,validation,baba_store,BABA,William,Gary,"When Gary and William went to the store, Gary gave a bottle of milk to",William,Gary,3977,10936
prompt_db5a3ab148d295c8,validation,baba_store,BABA,Gary,Samuel,"When Samuel and Gary went to the store, Samuel gave a bottle of milk to",Gary,Samuel,10936,17100
prompt_fa2a6eea43232f91,validation,baba_store,BABA,William,Diana,"When Diana and William went to the store, Diana gave a bottle of milk to",William,Diana,3977,25752
