prompt_id,bank,family_id,selection_rank_within_cell,selection_sha256
qseq_22435d1498b5a005,head_test,length_32_gap_16,2,03e5194e79a963464548d50f81711ed8d82748b7291b99db23183b78d2f67342
qseq_4c036622e19d9d6b,head_test,length_32_gap_16,3,05805989ff1070ba930cb5322454b6b2ab37bbb867b37fc7df99cbec8b0811af
qseq_d6641034d0be8342,head_test,length_32_gap_16,4,0a450870dc69c1936f75c31df43dcc7d2b1587ebc6371c7338d1bfde85de8d2f
qseq_595210b1f60a1357,head_test,length_32_gap_16,5,0bcfc35223a46822ce57ed0e2d2011704dbd6b18bbb21243cd59e54162a2c055
qseq_c263909a3e8b90c4,head_test,length_32_gap_16,6,0e3ed4517ee04bdd256a48b24cd4b9d0fbb4822ed993c1c9358891ac7c05e025
qseq_0e8875dd88aee451,head_test,length_32_gap_16,7,12c9055bb3990552bbcee3bdcdcafcd28b849b105fe26348106c2e3aaa45444a
qseq_896b3a4912ea8622,head_test,length_32_gap_16,8,155e3d76aa876ae0eba7c244bc9a372f9d261419a0cbe549befeeafee5f72e39
qseq_9b64a3becfbd762f,head_test,length_32_gap_16,9,16167b139bb1b7c6513e64f1395e673e57a9bf6a85a6b7c2da5b13ccc0badb12
qseq_ed3677b086344f78,head_test,length_32_gap_16,10,16da71c09aa99a5f63a5cdb9d91cbe829c7df78f9397ac50b528986ab831983d
qseq_7c4ccb738db6c43f,head_test,length_32_gap_16,11,19eb7a8c9971e12e28eb62b215f115a587753aa058621d7f44e90780f85d9894
qseq_4bcc669cfbe06aec,head_test,length_32_gap_16,12,1c873352462c9b88c726e22eeff5c03d187cb1a55729422ac99c6b5d9a6db51a
qseq_d655cbb1b1d0f52c,head_test,length_32_gap_16,13,212e417ae5e5f9ae7a585da7c2488e013ec0f053157e7860c82659e5768df30e
qseq_beba677c00f54b18,head_test,length_32_gap_16,14,248c0c683f05e7e21d7cb2876d832bd6ce30bca469247824885762bc8a5ee586
qseq_c8ef42ef0f8a2c5c,head_test,length_32_gap_16,15,27f85db22c946ab6dd7f6a494a507457887787f8590c990eb6a35b82468b4d47
qseq_2ec97ed8227e5716,head_test,length_32_gap_16,16,2ad3d87ac708e1f67a1f5702a53ea4e794d7bc00484169dc436969f592d20b2f
qseq_e03ad6b0311fe221,head_test,length_32_gap_16,17,2b756dd48224098086d008a76f621cef847ccbd86a4317360c7b1c471a02046c
qseq_fda70a568a1c98df,head_test,length_32_gap_16,18,2ba82513aa6c166455ef56075ce89ddc33c7ba0d1b23629edd5f3ead31536e61
qseq_40814c5fcde637d1,head_test,length_32_gap_16,19,2c7d1476e59632f13ce4a489e60734cf8f262df2b06ffb65e1cb375064777572
qseq_1d773709596e952f,head_test,length_32_gap_16,20,331c66d6d6ea720ce3866cbdc0132093dd6be61d073be6bb8fbe37f14673018f
qseq_f517d71e2721b8d3,head_test,length_32_gap_16,21,3993e26c850b042bd123abd74fda2f7d2e4cce574f6f560b27e84e0dcb3481c8
qseq_9905ed5dd15abc87,head_test,length_32_gap_16,22,3ba2ead507bb58d49679c2420ef894975bfe7395c96ab11ba1b416831901c713
qseq_bd6635d4c2d7b033,head_test,length_32_gap_16,23,3bae905b6114de7855096909bf511dcb7e620c30544a4bb5bd860663b0e25b90
qseq_db0d2b08247a10b5,head_test,length_32_gap_16,24,45dd18e9cda50479cae8f175e8b337253da571c0b560a31aafd9af7ac760d2b5
qseq_16c88b045e1b06b4,head_test,length_32_gap_16,25,47b12e883d34e79dd2739b818dea96a61f45f6929fb2e8ef559c0a895e571c06
qseq_586dc731c8417e51,head_test,length_32_gap_16,26,47ca1eea2078891516b84f8712f6e7ca846e38b40e133c506126365423635abf
qseq_4c40443a70c944b5,head_test,length_32_gap_16,27,4828dce321c26e7c225f13104fe9d8dac0e95aebef23700e58b767070d76ad7e
qseq_5bd8107efa3918f2,head_test,length_32_gap_16,28,4ac708c45b6e2bf97e5d54333dc40bec23090c7c8c43fc36cbb036cc7aa654a6
qseq_a93c15d3bd75eaac,head_test,length_32_gap_16,29,5017bb781e4d6d0367359d77edd13ff9f3348c754e43aefb919575939fb3123a
qseq_f1e7863db1ae4fb2,head_test,length_32_gap_16,30,501f7af68518a9b493fd658ab0d7c1cfabaaeb5e5462a9d5cb3613fcbbf0d90f
qseq_625e4cfa9fbf1d93,head_test,length_32_gap_16,31,50938431ded672ede5031cd8ba27fdf6ab6233d13631f337d421bb4199b9337e
qseq_952b77f9f4290094,head_test,length_32_gap_16,32,50bf311f5e8fa474e88dbae935d428d14b22a3d816ba43b3890b74d83de616cf
qseq_39c551993a573680,head_test,length_32_gap_16,33,5384273804c942ef2458b08b80f44eef3329a0ee323e5056444e2de90c913410
qseq_3280ac439bb2f618,head_test,length_32_gap_16,34,54640f614c9911863613ba7104cacccc6e58453805d4cf33b79da5d8da17cc42
qseq_c185c1b1be0e8fad,head_test,length_32_gap_16,35,5470a3322d97fe211a894f8b5b15d2219ea48bc72028b17559c92bf92431de9b
qseq_6c521bb5b73306c1,head_test,length_32_gap_16,36,55c09ad18614b58a49585eb5e2bfff19981494acfa1975f646d81bf2ea2f41c2
qseq_00c33a4e5b865089,head_test,length_32_gap_16,37,5a878e6f7c50bce83c2d2dc3c2645019fc4d0d944e76fed2e613fd5d610ea4c2
qseq_5eabd6d5b37acc11,head_test,length_32_gap_16,38,5aada008e47ab67e9d7070b103dda105f56f220af3d4965bb313f98044c5f3de
qseq_606d17a6a3f60787,head_test,length_32_gap_16,39,5d2c68883b49422a7ae2d82f5f951da4f77ab71438cab52b9997cb075eb62465
qseq_5733f986245f09db,head_test,length_32_gap_16,40,5e56b5ccfa0ec3f1a6e0298622fd7b8217f7c92cfec64ed89955b3f2ce9ac05c
qseq_bf32a881981146b5,head_test,length_32_gap_16,41,61364626730a40528050fa6878951ee71e394323daa4fdff052ba9e22cdf7db9
qseq_a2be7371aaf54678,head_test,length_32_gap_16,42,61c341d9da4a9bc0bf46e5e60c7df5d7d9f5de1cbf5e26da0193d8be56907ac0
qseq_237ce7b6e500f32b,head_test,length_32_gap_16,43,649f59ba50880404e8f002ebe87d5904bbfa9b4ef62d667017e8789f07e032c9
qseq_43d840d3aef617ce,head_test,length_32_gap_16,44,69cebbabb2f0440ea39b8aa8256528b179cfe20895198221d25e113f61ae5eb8
qseq_8f19e6f4c64d4125,head_test,length_32_gap_16,45,6bdda49f9b21a8dddc0de2e4bbcf857a9d25632229c08eccfb54d10cdbd9b05a
qseq_10d7f379d0640ba0,head_test,length_32_gap_16,46,6c12117cf54a152f33e796afb4508d3d5fae8c16c278faae0c0a98d169d216c1
qseq_a10615529fd4290e,head_test,length_32_gap_16,47,6c1d979e4e6e8f00429f61f62f0164be4762b70b03bca918fabc88473976e536
qseq_c34f9e8909446b19,head_test,length_32_gap_16,48,6c944454140d7c2294d2632b9e7ac3ef1e11fb57acdae5bf6207f5ce2514eeeb
qseq_2ec407819e534359,head_test,length_32_gap_16,49,6d0ed73ec69f8cd12c0186ed8ab68a384c12a89847e11a9df397594706f328a0
qseq_5e5003a89381e68e,head_test,length_32_gap_16,50,6dfc869954b4f351584be0d8f12f6538e474b6ccaec5362ac98b2b8296c416b6
qseq_8e4ba0342eecaec8,head_test,length_32_gap_16,51,6f4d3069e9586257b7b98931b695ab513dda8dac8433cc10f427f0535cd1cb3a
qseq_cb4b011c71250672,head_test,length_32_gap_16,52,6f5ad0a4540fd73cb11a370c5e475085a3dd1fb81e8efb766c8f460d6f6e37a2
qseq_1e993ba599d3121e,head_test,length_32_gap_16,53,6ff506655391d151cb1158f8a3382927c1338cf28694fcd1c086f0c231074224
qseq_c91a9a9a61777805,head_test,length_32_gap_16,54,708ddbd32d01eaafd2b0bec4de242717bd7cd9636837280a112e687b720d1fb4
qseq_186e69bfdfbd3386,head_test,length_32_gap_16,55,72ce8a2f7f02403d62250b1136e0bdb590c030d2c777e93f8cdbada5d0eacfe0
qseq_fba4112bae50be4c,head_test,length_32_gap_16,56,8368902feb3ccc14991723a6b48ecf35b393413716c50f800825aa59601705dd
qseq_545afdfb330907ee,head_test,length_32_gap_16,57,8473ecab11f65357e2b1f7122f6c9ae36b17990364ae807678b47b7d54b732f2
qseq_b5001d2557a09b0c,head_test,length_32_gap_16,58,851c63ba896c31279b19d7aca7b670bc0057a5e5a129ed4bf08683224872816c
qseq_c12382a948da878c,head_test,length_32_gap_16,59,8552c5241aeec4549a762e2b463dfd5b6e90d58b60c9200b82a174ab891f056f
qseq_a89e32627a56756b,head_test,length_32_gap_16,60,85966c3df28126c31f4d4626ccf58305496b43ab76848a74840e32b9df1301a6
qseq_9f88b9ffef87e1ef,head_test,length_32_gap_16,61,865987408bc923ee389766ab218c4617eff6855930b894f45d7e7719cbbce3cd
qseq_06eca84756d011ea,head_test,length_32_gap_16,62,869f55fd916710cc51d18b474c1930bb57bf9cf0cf452071eaf1aef45d1d2351
qseq_38b8ba794af7998b,head_test,length_32_gap_16,63,897366cb86cfa50d36e5a27c302e9d626b04e7228d235346386f07323661b227
qseq_1a5e0bf6151c5f76,head_test,length_32_gap_16,64,97894f0fcba867b90c9ade7e92d6dd32d3c0c35fc5d4352e83e0296bc8c3a06a
qseq_113d4eb30e80f449,head_test,length_64_gap_8,1,00b1c0799dcd39b93d029f2362c9691c4e91313a43b993933925e4781a50c391
qseq_2b39be398c67bab2,head_test,length_64_gap_8,2,0182f974a4e4ed93174c41b8f9830cf8af61b70e84dc845ec85256d3600cad83
qseq_30f17220f4146230,head_test,length_64_gap_8,3,01e0d4f878e4a2eff843d5e1eff59661e4b17baef148d163eb16f1f648ceccb3
qseq_92c8fe810f71cd5a,head_test,length_64_gap_8,4,03f38f3b8a391b9bbe45104729301bea69f23f124054897cdcfbb8874f5ff008
qseq_f1e10d8005286cc4,head_test,length_64_gap_8,5,04f54dcbaabac7b896e6a88df51e7464d799f739b1a90d33ca48f7390490ca90
qseq_26154f69facbda93,head_test,length_64_gap_8,6,07e8772d95609d378315648eadea0f9e4844dab2273011742d517a75b6b64ead
qseq_7913f639d2da89a1,head_test,length_64_gap_8,7,145086f82c4434d8aab8f814ead5299ea108a0e579c042e8182da46c8bffb99a
qseq_3d3ba0138900152d,head_test,length_64_gap_8,8,16047955cf5ca57c211bf18fbb7da91c583b4c78bfe6483179e861ed77aa15d1
qseq_14f3c077267960f1,head_test,length_64_gap_8,9,161401e26ca35f605a43cfc84e8bda179d335879ab035d232fcea364f7d7ec0b
qseq_7f148e1659b24518,head_test,length_64_gap_8,10,17d5ce0337e9985da69519725e8b2172f42f1fe3a7f32ad39dce73381e8e409b
qseq_4c4a77f38455dd02,head_test,length_64_gap_8,11,19a66f4af9bf1596ab809c1a85fb40637529dbac4abb1da9ca36289c04326316
qseq_c531e82285bf8da0,head_test,length_64_gap_8,12,1a0b0de2c63ee7d07d5c25eb509b4c901311f3ff11828546ea3202ffbaf6ba58
qseq_15e43477b508b0c5,head_test,length_64_gap_8,13,20fb40e643b35492c057d8067c1d1693e840d5f121d537ecc666223f5d02d710
qseq_96ba7b8196886dac,head_test,length_64_gap_8,14,234949f3bdd91849e2cb4365b01cf7cdbc43ca2dffddac20acfe1369a9bd8033
qseq_0881c47fe958d19d,head_test,length_64_gap_8,15,263a5396fc0a6a8b61011d89787c5877b310acebabc64c0e20af12965d038c7e
qseq_24a4988a7c71f9ca,head_test,length_64_gap_8,16,26ae5a1a13dfb24ed5d80342911a522d8b98e7936cf0947dabbe1b5ffba393b3
qseq_649389517e8c37ea,head_test,length_64_gap_8,17,26b3a5614633682f71236f48dde9cee2f6062456719cc328adb3bfbf4a4d89c1
qseq_164440021952c6e9,head_test,length_64_gap_8,18,27a64ad6183c3a541c9a965abfafd9b669e5490661f6cd668f9370dbb648b1ab
qseq_2f8c9b03a1fdf740,head_test,length_64_gap_8,19,286a1e9484e3f9ebebde6161412b0a9b9c1d1e994212a03e8ef85e82bbdcc4cc
qseq_dd21ba13e7e2b67d,head_test,length_64_gap_8,20,2bfcfb039762f6accafbe3ef410435d5af35efdc9e1ad361915e123d0292fe00
qseq_e34ef1b0b0763307,head_test,length_64_gap_8,21,3121238d1386e86269e0b0b6f935d3390e506f7deb50b5f173d1f94fdf1f17ae
qseq_5e3f601fe70ec114,head_test,length_64_gap_8,22,319818ce7416bae333f06bae7d18bcb20d321f2d78fd0b92a356cb695dad36b0
qseq_f61df621dc4ad0b3,head_test,length_64_gap_8,23,338e7ad782c2cadb67c59dc3ee08d92acb8ce41595c7e25baa5c22cae70e7f96
qseq_25d161b08202464e,head_test,length_64_gap_8,24,34455f8f9aae18e9161a4b7c6233a870a73e34b498e1f35daa578c4f22eb6c49
qseq_4ed88e326b8adb8b,head_test,length_64_gap_8,25,35fdcecb339ecc25cdf2cda97e14c5eb111b9b63af1d447849f02a9604673645
qseq_98d44e645a6350e8,head_test,length_64_gap_8,26,36916204a95328aea6299543cd1c27b64bf5fa54ba0ebfb69b6ed8038a692451
qseq_bdc76e5e8d7d09c2,head_test,length_64_gap_8,27,36d53fa9b67f18d89605ffb824e192e29b4d6739463cb757624325db6a70530b
qseq_fca62c0b8ba609bf,head_test,length_64_gap_8,28,3b65cfd3b704664478481218e97e90adede05de02a1e41557d46a8b161119ca2
qseq_d273025d0109ea09,head_test,length_64_gap_8,29,3c899e0bcee8e808c827d3c772ae4e96473b99c7ccc523595a57ad75490dce98
qseq_204d25795743bb6b,head_test,length_64_gap_8,30,3fcbfc54f9dc344976428fb2e5e6b9a7a7376a4aac2564c3959f41132afce2ed
qseq_515c998ba2d5ac5d,head_test,length_64_gap_8,31,411b028f52b82ca1de089b99c32c375601169340052f6131b35adbb995d25eef
qseq_71334dcef05f435f,head_test,length_64_gap_8,32,44a77c3af26fda776705bb366d9024d4fda15c173c8c0567f284b8bad106d8d6
qseq_1e4ec8a411bca8ce,head_test,length_64_gap_8,33,45a9ee283b6a639f653a26287f9dbbf3606c503e20d6705ed6bd2c7bce500c32
qseq_11ba4dadc2005d77,head_test,length_64_gap_8,34,4a83300a79a7150e41a71a04823822b8552623c1e422c440c3d55380fb51bdf9
qseq_4b4f63862441a314,head_test,length_64_gap_8,35,4a92168de224276bfc4f0397e24226c47f01514fd42ecd71bb1497114602400f
qseq_f9d228504e570178,head_test,length_64_gap_8,36,4adadca91d9c86a9ce35bc7ede257362c8ec29b1f41fd0a9241b342ef37951be
qseq_07eed7ae8088072a,head_test,length_64_gap_8,37,4e40d31d00fa691900044d30e062852725b07adad42e91b287b76d4868f98beb
qseq_97a6210bf7dcc93c,head_test,length_64_gap_8,38,4f8b74fe2070b99f6dd030bc52e19b0e9f2fac557d7d11de4474db27e49df240
qseq_17e4cb30a27bc210,head_test,length_64_gap_8,39,50032a566dd87841adeb448eeded62e69bef7ade6d54c59df18e3083b3973716
qseq_9750fe8b80e8d265,head_test,length_64_gap_8,40,513920b41a6b9f745382c973b010d399626a65938b0eb12a69b87c81b22fbb1f
qseq_96eee1dee4ccbd3d,head_test,length_64_gap_8,41,526cc929789a1d758c106655af1695d36751f77e9f7e8d4724df3ee1c5c41622
qseq_60a9c0a9a0d672b9,head_test,length_64_gap_8,42,5304eb31026b1ec7fea37086f569dc75fed1bdd46f17c1b7b4d15309789ae8af
qseq_a8a1125d90871c36,head_test,length_64_gap_8,43,551908952212ba29126260c1f4f7a264e5eb24542e97180f2904069c79feb778
qseq_ae64b6e30bc6243d,head_test,length_64_gap_8,44,58d055d6e585a87931c273174844f55a7d8d56142717b862218ceeae41bfdacf
qseq_04fc374551d0d2ec,head_test,length_64_gap_8,45,5994c51b640406ab4b14b1f8cf06ed63efcc0da7477b63a5444eb108e3327fa1
qseq_e76e254b9b653126,head_test,length_64_gap_8,46,5cb5f8dae81eb96768c730529467871daeaac9f01e9b0048f6df1193710cb75f
qseq_71ee0d11e232a177,head_test,length_64_gap_8,47,5cfc01bddbcfe3c93ab73f60aa500cddc798920cf20404b1f7b80646ed28bfa1
qseq_d8a097bd9d7c99a4,head_test,length_64_gap_8,48,647d0cf93190ceb1a10a5d42c68ca2dcfc4b54e827a3db991bfef92a28afc06e
qseq_95d2458e82dc658c,head_test,length_64_gap_8,49,665968dc6b7cddd24242e30665d51273862a8f39692bceb2f4b3543ba002ef28
qseq_8604db7cac90c074,head_test,length_64_gap_8,50,68487040fbff9a3015dadd049fffe9cd7de83d44ea4dcdba658a343e9ebfb96e
qseq_77813aea16db091d,head_test,length_64_gap_8,51,748a6d71af210564396848a117495ed92a4b49852e2e649f33cf0648f88c984c
qseq_0f91cb2cce6f36f0,head_test,length_64_gap_8,52,7562a5de4f072ec8dd4722f8ac1d584cc1b6168f9092d7b241f77427a47f9a67
qseq_7c7a0ba3e87eea6c,head_test,length_64_gap_8,53,7c2478a91934c75a31e9f8e8f58967be30ee2f4813d091380a6048d182b6d96e
qseq_8df8239eefa855c1,head_test,length_64_gap_8,54,86c969e74fc34a2389f88ce05c7b4d28a83ac5799356b47feef431a7f03dfc97
qseq_00aced17b82866ca,head_test,length_64_gap_8,55,8b18e2678e6087af65ffcca62a932af6bd324abe32f5276585ee17606ec188e5
qseq_032e4d04ae9ff13f,head_test,length_64_gap_8,56,8e071ca02cfb9976eca6fe43b084fcb79668f8cb3fd0e2ac7e8a81ebae6b94ea
qseq_c09bc9caf23c874b,head_test,length_64_gap_8,57,8e32fa567396d2429d3546b374aa03801c6da3a9663bc8ad4442d97499398ad8
qseq_0390c900d04ec655,head_test,length_64_gap_8,58,8fc0387f2bd4203825c0c7a7603a72f07e45ce356af4fc67d676d27d4ccd627b
qseq_82d92fdbed97e830,head_test,length_64_gap_8,59,900b5569c6109d071bf1307fa66f0f291ff6da796f9b74aed3ba3b25971e0223
qseq_17d142d9c9fa61a8,head_test,length_64_gap_8,60,90f46a803b7d46258678d914aa69b50ab6f7287da649445dabb33cfd4e2687bd
qseq_09daa86ab457bd49,head_test,length_64_gap_8,61,927b831249d313e98b914a454aea76903ea46dcf06394f5bdad827291c7bde81
qseq_c0d7ee653ccfea3f,head_test,length_64_gap_8,62,92f344cc8e196376fe868b18de2072bae8a9a11dbf8ea513f62fee3d261a3677
qseq_4eefd512b20bc82e,head_test,length_64_gap_8,63,944c53b6689ec66b9f74aa38547633876e95806b24a4e6a91d710004d7e4e727
qseq_2c60761d05c9b79d,head_test,length_64_gap_8,64,9451571eb530dbb7a0813ff684183c5f9c6e8be21d946323434c80fc91ea1354
qseq_fc2dd2c31eb21e13,head_test,length_64_gap_16,1,0480001300249e974fac026295d7d8aa18004b793d06ba7a98fba0bfd72a1781
qseq_55f0c18222945580,head_test,length_64_gap_16,2,06469aa8f8262ca51a5cb9fb9d95105dbf7ae70766b272d2ffefbc0e428c8620
qseq_286a7a2577a69043,head_test,length_64_gap_16,3,074e0433af3aca2f05e74327069ebdf067108269a1fc1cb59f855ab0d57a759d
qseq_3501035fdf4b4775,head_test,length_64_gap_16,4,07f6953b7340f092cd08b6a261d176466ae80e4f98236dfa709d8e246aab3053
qseq_a2abbaea7ab2c606,head_test,length_64_gap_16,5,0a6865336e660e3a77f0755c46a7be025438c85ac8635644a8c51471a5328a92
qseq_a45bdc57cf2a245a,head_test,length_64_gap_16,6,0d89a494d44b0296aec0eca7f71793194676bdc8c96810bfb823934403a8d81e
qseq_92904e65be26d57d,head_test,length_64_gap_16,7,0da69a2b4650291639e5a328b0330e84fbc0984bc2d21a8631ae4de23de1ca9f
qseq_453134988d66ad6c,head_test,length_64_gap_16,8,0dc539256058f3921b575d58d241be83e95564120d72f421e7dcc97b9014bd30
qseq_44e9d619ca06465e,head_test,length_64_gap_16,9,11240909c347565791cc61f40eadf0c29dc21afdd9fb0d2cf361fefe816199d6
qseq_f1fd9e587ec10af9,head_test,length_64_gap_16,10,171afcc8bb54162ba4dbe6bc42487ce440ae239e5209805c2b803ee8ed9ed140
qseq_48d14c6a595f0252,head_test,length_64_gap_16,11,1c5dcaa326203800afdcbe9b964e9c5eabf2ed99aa231eed610b68041f07ff69
qseq_07027b294fbb3fff,head_test,length_64_gap_16,12,1ff0f93c7de86fa86ed5076f116bd853d18f2c29ea5a9addaf3d682010c8959e
qseq_bb41db5e7acf1e45,head_test,length_64_gap_16,13,2015a2c4d7d3f620d24a053947e2b27386396c7449198fe070f20357ef24dbc1
qseq_447d26c86a20cdb1,head_test,length_64_gap_16,14,2033824649c1d2cdce7d4e8e2190fa704248eaa92151f5d8df1f3321f6f5a4c1
qseq_86b8cbe28bdb9474,head_test,length_64_gap_16,15,2308e23f18f194fb9c17434e195555dcda5d2d35e41b94c50c72ea02c87af2dd
qseq_272cd57a429a87ae,head_test,length_64_gap_16,16,230f8dfefe00f3b78efb025a59a197a1c126eb55a881816f71805e610d785329
qseq_ad4c086ee10e62e1,head_test,length_64_gap_16,17,24affd92438d8fc4f172037b2ed518edb17fe60acee00f2389d54a32c5ac7e72
qseq_f7181f80cd8b8879,head_test,length_64_gap_16,18,24c17ee19994e01493416fbadb251229a98341437af04cda71013728d10a39e3
qseq_dd323dd859dd78bf,head_test,length_64_gap_16,19,29267431e3b47bbc4e4b1edcc8ea8cf717774afbec1f6a26b6aa66f413e5e054
qseq_6ad89e54fdc36a8c,head_test,length_64_gap_16,20,2b4e223ae82674300808e7bfcaeb4b71cbb07fa3f603e848ff6dda9a5880140b
qseq_36afdac01fa21e9a,head_test,length_64_gap_16,21,2be294275998abbd793a114947062ba6f7d4b93acb7e3512ddeed1dbe5c5b053
qseq_88b9553c90eff862,head_test,length_64_gap_16,22,2e0df7b6c390008e77915c040d19a526b0b3e982bf79e0e26c4d31d634f74c5c
qseq_0527707524f75e8e,head_test,length_64_gap_16,23,2ecc6d2dba7c430e7b079168163e494222b195d33f6ecb218d523a76c07689fb
qseq_17073681f00db52f,head_test,length_64_gap_16,24,32c48d9e766b097f613c29179326ecd3e3ab1476b5938ba3db9b8fa5352fdd32
qseq_abb1ccbdf1451f32,head_test,length_64_gap_16,25,36f84ec71d17973a5fa28a201ca11c70d0606717f1e3e5a052f7a342a13d7de5
qseq_626dd15215aaefbe,head_test,length_64_gap_16,26,3f8bfd6edaeb3caa47ca69e98613d7fa3e719d971f9bf1eb0b3bbfad9a22fa60
qseq_3f5b2079552dd886,head_test,length_64_gap_16,27,40043034a54fdd99d305a307318a524e81490f8f3d0873527fba2ceab3d157f0
qseq_b1881cc5f3e75a60,head_test,length_64_gap_16,28,40f1233da023832ca6dc4e1bdf5e763aac1419d47878c14c4aae675e4ff6af04
qseq_7c09e0c6707c9961,head_test,length_64_gap_16,29,416cce388cb702be157a15c98f083f25f50077a616e27a1f1098c8318d5c108f
qseq_83de5ac9caf88eda,head_test,length_64_gap_16,30,45c55febdc25eac5c6f1dd6c9db99c04dc8dc4e590ef8e61f22af78984caa892
qseq_d4c6cacf26bc8532,head_test,length_64_gap_16,31,474e6480c95c1dfe604005b531fae1c7115bb1f167b6ff6e6884423924e582c9
qseq_0c7975bec4099348,head_test,length_64_gap_16,32,490e39b3a911f92bafbbf362c37e38eda918884b05b7ed3f205b1a61b2220394
qseq_6119b39ade273288,head_test,length_64_gap_16,33,515620f6adf6f50a3878511044dbbc3eb9087fc7fd26bc576d6e6025b26db19c
qseq_9dc40d1a49a14790,head_test,length_64_gap_16,34,515c0feef16e838dd61436b97717e9c053e24a67f4119aa766e4d3d81293cf46
qseq_92af7bf5ddf0820f,head_test,length_64_gap_16,35,54366264b4b5a4c67ef53805f93c95f958c9329ffc162f632870ad408abd2939
qseq_1df0d8f6ba9a46f9,head_test,length_64_gap_16,36,54afb3c1f6b08a68f545f42bdce407899af9af8b829d96a0eb242a597d566397
qseq_f2ffc68c98e1a032,head_test,length_64_gap_16,37,5b84b6d82d7c0e1fdfe440bf292bfc12f47e908c4ce5c33f713afaec1275d870
qseq_9894ee0ad330a618,head_test,length_64_gap_16,38,5d3aab0010debda2b2fa1c7b9fb4e410524d6e4e30bf3078e70a94e359b75a12
qseq_d17305be4807fa57,head_test,length_64_gap_16,39,5e1daa3b62817e1fb709ccf8781cb10373097f49109c3c1e095017fd9e161596
qseq_d7c98a85eae27daf,head_test,length_64_gap_16,40,61c72503a356d8a5a015a45c7c6e920cd6dcad76cee547e0da7db8307e4787df
qseq_fe0b19f7d3f6026c,head_test,length_64_gap_16,41,658b56577e82474ae2ef3af7d790e8e4526bb4f06bc209690c14a442586f1120
qseq_affac3c9bcccc5fd,head_test,length_64_gap_16,42,673f9b8986b52ba76ca3818f3f6bb33976b5f014c081514de0fd2538456171a5
qseq_93f9d33c3015930e,head_test,length_64_gap_16,43,69ecf0b4bc418f84de14bde2e63b6afd763e0305944db22aa0b6b293759ca7e5
qseq_512591c1956b1c23,head_test,length_64_gap_16,44,6c6f7624817c48c33a21d9b23c8c73bf6786aecd3dfa9ea95de426024085f900
qseq_9b29b2505ce8d558,head_test,length_64_gap_16,45,6df2ce642c16d8b2bd055fdf5c4a63f86a3d4be476a05a66b787c3ae51570c92
qseq_cd3dfbb0177e73c7,head_test,length_64_gap_16,46,708e5c589796df691ea34edc8d8e7a0608dc5e3ee6fafd8c0f7c55571edc5e8a
qseq_4ba0aca1cc673ab4,head_test,length_64_gap_16,47,75c9237bb2b5de14f14f486a6e199b01b83d82570501e71f75b71b583bff295e
qseq_7d18daf2b292ae17,head_test,length_64_gap_16,48,76cb47d95cbef9678023a950b8bea597b5ae0eec376b59f75b90521e0592f020
qseq_b44ffe3c7a02186a,head_test,length_64_gap_16,49,7f3c025617a278e56cd0de80e26211dfa5c7454e1a5bf896214a8a316f46b142
qseq_10b8ecd77d286a8b,head_test,length_64_gap_16,50,8347e9b6f2e4d7876c72e23c658823b43b4a96805f4de999ea9771833ae72211
qseq_20141a647277e685,head_test,length_64_gap_16,51,8671c4c5a973fcf25939e1423f413a872bfd9f81033bd4f0dd61612b9852d09d
qseq_245f00a16fdc42ab,head_test,length_64_gap_16,52,8800e714d1fad15075528b0076b670dd32b15a8646260c6c0f1c98e43311b66f
qseq_78a52463316ab637,head_test,length_64_gap_16,53,890264f6973a6dbf6f43eef26cd89a5fea91537c8cd4c34b8186436edae7b296
qseq_02db87e95444a4fb,head_test,length_64_gap_16,54,8a568b94af56efe9926d86549adf96701247934352bd8128abae59f6f15386cb
qseq_9d9505f21a9750c7,head_test,length_64_gap_16,55,8c91ca88876b709e526fc4d99e7d233602f3da50145968456145c8b3160d74e9
qseq_f8dcb3bf560d84b2,head_test,length_64_gap_16,56,8dae7f603f708d63d95ad82f05ce987d89e55d1de7340ba1153dbd1d811da031
qseq_15f7f10f712fc19f,head_test,length_64_gap_16,57,8ddfdc8cd3a959a7da281592c2a0a41079c44cb37d7e7610da97507be4d83d35
qseq_9f149ba56d71c880,head_test,length_64_gap_16,58,8ff8e0a1a1f3bd09f051d05435d300bde8c77a408d2ea6638cb49ad7419d39f7
qseq_15eba0729d060190,head_test,length_64_gap_16,59,91d28c92352ce6185825fddf0b9c6db1256ee4619b43375019fc9de097cc5ef9
qseq_5ab33b1e0f81a8b8,head_test,length_64_gap_16,60,91e0bb8f00224b38873cde8df0cb6e920c8d85f53b585f2b8d1118b8033d768f
qseq_b89bda75de3befa4,head_test,length_64_gap_16,61,935a499b8cc130cd1e348bfb03a49251812cc3266040e85316d8ca0474cf901a
qseq_fe34a8fbc05e0848,head_test,length_64_gap_16,62,96af428bd4599b196f2e678a4898dfb2ffeaf26c388467f7f9611366977ccb7c
qseq_a3492020a6b9f0d7,head_test,length_64_gap_16,63,9a61afd48863ef4fa27325e7a23037aeaa12fe22833fc83636ce0ecbc52a2690
qseq_a7737e9eae87c5b3,head_test,length_64_gap_16,64,a05e7f654fd2a1ddeb8bcd4d4a3747e4dc01083b4ae44c030e5fd4ad38c593f3
