prompt_id,source_prompt_id,family_id,source_cluster_id,query_position,swapped_position,source_input_ids,input_ids,schema_version
qcontrol_60d88ddb3aa37ce1,qseq_66ce4fd34454ac0c,length_32_gap_16,qcluster_locked_test_0080,31,2,35976 88290 99727 150899 36230 141236 86112 76762 123503 30310 73937 128776 84565 32182 26792 81520 37242 60550 100897 146266 81286 47487 7420 12329 136362 125209 115609 105386 141486 101446 97580 81520,35976 88290 81520 150899 36230 141236 86112 76762 123503 30310 73937 128776 84565 32182 26792 81520 37242 60550 100897 146266 81286 47487 7420 12329 136362 125209 115609 105386 141486 101446 97580 99727,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_aeafe276b637feb1,qseq_f555815b083afe15,length_32_gap_16,qcluster_locked_test_0081,31,26,102037 15469 4568 130497 44337 73937 134658 150230 37923 98171 37419 69038 95282 85362 145517 114838 50245 69664 8060 789 21845 102538 3632 4960 70227 40691 84900 39490 122847 88800 46529 114838,102037 15469 4568 130497 44337 73937 134658 150230 37923 98171 37419 69038 95282 85362 145517 114838 50245 69664 8060 789 21845 102538 3632 4960 70227 40691 114838 39490 122847 88800 46529 84900,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_e89e2f579e051b85,qseq_00ea056874f7df71,length_32_gap_16,qcluster_locked_test_0082,31,18,36531 132447 64821 78514 132125 95291 105388 149052 129352 72724 84658 18097 66860 90116 67734 91071 31478 118918 110555 18289 70816 50755 38816 16072 115522 37027 27119 75880 72915 73264 90034 91071,36531 132447 64821 78514 132125 95291 105388 149052 129352 72724 84658 18097 66860 90116 67734 91071 31478 118918 91071 18289 70816 50755 38816 16072 115522 37027 27119 75880 72915 73264 90034 110555,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_595dc05005419d96,qseq_8868d1c3d86ab1f9,length_32_gap_16,qcluster_locked_test_0083,31,13,104011 5342 134439 78502 139845 28321 105152 140685 150999 19174 141236 27068 77717 35659 118258 72995 57109 12161 125209 24163 131563 14506 37355 27344 15824 53952 95750 136589 98980 137152 65078 72995,104011 5342 134439 78502 139845 28321 105152 140685 150999 19174 141236 27068 77717 72995 118258 72995 57109 12161 125209 24163 131563 14506 37355 27344 15824 53952 95750 136589 98980 137152 65078 35659,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_e3353602e9657e33,qseq_d1399d6577e409cc,length_32_gap_16,qcluster_locked_test_0084,31,10,92922 95282 36495 128274 119089 48287 70890 121026 43326 85994 131750 78245 101118 100738 51885 35686 17897 62500 75029 84132 5856 52280 94281 150859 61896 99280 56670 135675 56835 8498 94085 35686,92922 95282 36495 128274 119089 48287 70890 121026 43326 85994 35686 78245 101118 100738 51885 35686 17897 62500 75029 84132 5856 52280 94281 150859 61896 99280 56670 135675 56835 8498 94085 131750,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_b9272dd12051d4f2,qseq_409fd770d1e2c41f,length_32_gap_16,qcluster_locked_test_0085,31,29,36427 12510 79077 100294 93739 121398 58911 145224 111483 75059 129326 51213 22447 88891 55138 122863 88264 50949 32550 63526 86611 18136 17770 38266 67412 56498 50861 69606 42953 105620 14897 122863,36427 12510 79077 100294 93739 121398 58911 145224 111483 75059 129326 51213 22447 88891 55138 122863 88264 50949 32550 63526 86611 18136 17770 38266 67412 56498 50861 69606 42953 122863 14897 105620,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_b88c40ebb1cf6ab0,qseq_d0aa8a5637f5c695,length_32_gap_16,qcluster_locked_test_0086,31,20,89451 83630 82389 63137 95401 49240 63886 141708 125099 51665 144247 97171 118280 59952 24509 74235 17999 43539 668 67763 128323 53338 105093 148434 113790 2244 92846 75642 81520 73931 94274 74235,89451 83630 82389 63137 95401 49240 63886 141708 125099 51665 144247 97171 118280 59952 24509 74235 17999 43539 668 67763 74235 53338 105093 148434 113790 2244 92846 75642 81520 73931 94274 128323,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_a6e789ccd7d6cf0d,qseq_c17690551ac99300,length_32_gap_16,qcluster_locked_test_0087,31,26,20551 26329 123855 79263 63420 109987 99788 66335 68974 106998 68476 118846 41444 71153 60089 669 37027 18671 67294 70091 141345 8057 67295 84650 74702 40554 88960 135811 140506 60107 135643 669,20551 26329 123855 79263 63420 109987 99788 66335 68974 106998 68476 118846 41444 71153 60089 669 37027 18671 67294 70091 141345 8057 67295 84650 74702 40554 669 135811 140506 60107 135643 88960,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_e17729afdd2f115a,qseq_df5884352e12d123,length_32_gap_16,qcluster_locked_test_0088,31,18,15588 33198 103804 133349 44324 137085 134293 142854 75655 94957 128805 122291 3575 111179 38170 62233 15363 60917 25392 150609 49275 83140 116487 148023 130630 41267 24818 9203 141794 142847 69421 62233,15588 33198 103804 133349 44324 137085 134293 142854 75655 94957 128805 122291 3575 111179 38170 62233 15363 60917 62233 150609 49275 83140 116487 148023 130630 41267 24818 9203 141794 142847 69421 25392,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_727fe791e43f5f76,qseq_e2c45be0d84f513f,length_32_gap_16,qcluster_locked_test_0089,31,25,56670 24781 85357 142424 63137 65006 73997 5925 11062 28074 126755 99727 46304 8498 55063 53338 102084 58506 9787 109595 16639 126822 131184 76500 36230 89451 13762 73938 42305 21946 48520 53338,56670 24781 85357 142424 63137 65006 73997 5925 11062 28074 126755 99727 46304 8498 55063 53338 102084 58506 9787 109595 16639 126822 131184 76500 36230 53338 13762 73938 42305 21946 48520 89451,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_749a5a0f9a6e485b,qseq_31b252b06108fa09,length_32_gap_16,qcluster_locked_test_0090,31,25,63277 104322 18717 125795 74301 56431 45427 95142 119377 70635 135352 57789 52671 15589 60107 109931 17705 142367 30040 45539 150432 93249 143256 48797 63413 122864 22344 131473 18903 16943 133558 109931,63277 104322 18717 125795 74301 56431 45427 95142 119377 70635 135352 57789 52671 15589 60107 109931 17705 142367 30040 45539 150432 93249 143256 48797 63413 109931 22344 131473 18903 16943 133558 122864,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_24ec06ca8f5c2828,qseq_ed170fdf90247afd,length_32_gap_16,qcluster_locked_test_0091,31,18,55299 147070 83861 78772 108315 66320 25638 37610 30544 83557 101739 27445 26747 39955 62578 2525 114768 1173 51842 130050 128287 89936 80114 4134 110458 143245 95456 113058 99580 126607 128805 2525,55299 147070 83861 78772 108315 66320 25638 37610 30544 83557 101739 27445 26747 39955 62578 2525 114768 1173 2525 130050 128287 89936 80114 4134 110458 143245 95456 113058 99580 126607 128805 51842,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_bdc00467b1345feb,qseq_58a486a41b0cb829,length_32_gap_16,qcluster_locked_test_0092,31,29,130651 82389 68763 146539 118280 125209 128958 53649 110088 74184 72057 98393 119475 94803 45103 72906 121480 62175 53426 150235 67051 106441 104847 110101 140319 82508 151601 97580 15383 82113 3535 72906,130651 82389 68763 146539 118280 125209 128958 53649 110088 74184 72057 98393 119475 94803 45103 72906 121480 62175 53426 150235 67051 106441 104847 110101 140319 82508 151601 97580 15383 72906 3535 82113,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_8d5eceff09ed2b53,qseq_b569dd9cea97115d,length_32_gap_16,qcluster_locked_test_0093,31,5,72875 129975 2659 131392 124905 23578 11887 10670 111521 15887 100406 15285 4544 17325 21068 124649 83110 21747 14529 110651 135133 80001 140872 48098 67195 31564 132058 104027 86533 120388 99417 124649,72875 129975 2659 131392 124905 124649 11887 10670 111521 15887 100406 15285 4544 17325 21068 124649 83110 21747 14529 110651 135133 80001 140872 48098 67195 31564 132058 104027 86533 120388 99417 23578,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_87d646f81236f763,qseq_6b90423b4b914a03,length_32_gap_16,qcluster_locked_test_0094,31,3,138700 126530 72757 33628 113249 130755 136478 131392 87272 82473 120302 71782 69530 21838 142553 117600 99914 40621 38340 80373 24781 141312 3899 18733 29704 111484 33713 37439 76055 76972 137837 117600,138700 126530 72757 117600 113249 130755 136478 131392 87272 82473 120302 71782 69530 21838 142553 117600 99914 40621 38340 80373 24781 141312 3899 18733 29704 111484 33713 37439 76055 76972 137837 33628,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_de99246e4c1db37d,qseq_2cec74b9a337d815,length_32_gap_16,qcluster_locked_test_0095,31,27,128776 98232 119646 72448 30571 32074 10576 124955 25127 10830 108286 123780 99392 124256 150768 60199 114761 111484 27132 126530 57310 1188 45605 139509 86325 150898 12396 55282 9415 113058 128662 60199,128776 98232 119646 72448 30571 32074 10576 124955 25127 10830 108286 123780 99392 124256 150768 60199 114761 111484 27132 126530 57310 1188 45605 139509 86325 150898 12396 60199 9415 113058 128662 55282,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_32628971214747af,qseq_49b4245ae436e135,length_32_gap_16,qcluster_locked_test_0096,31,25,107374 40591 130041 81286 33172 15073 42507 97409 132186 111671 109074 15623 101255 66844 58795 40993 15887 108850 1709 29571 97248 74360 112687 66697 113340 111539 68401 133384 77171 78668 21066 40993,107374 40591 130041 81286 33172 15073 42507 97409 132186 111671 109074 15623 101255 66844 58795 40993 15887 108850 1709 29571 97248 74360 112687 66697 113340 40993 68401 133384 77171 78668 21066 111539,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_f86a33b16cb6f348,qseq_06d0649bc098bd0f,length_32_gap_16,qcluster_locked_test_0097,31,0,145686 40220 51209 124786 117161 12814 38195 78740 70635 2525 56620 27732 63577 60509 10446 64041 117155 104322 130743 137650 111714 143969 133309 110015 128323 149886 3992 101421 106998 124464 144857 64041,64041 40220 51209 124786 117161 12814 38195 78740 70635 2525 56620 27732 63577 60509 10446 64041 117155 104322 130743 137650 111714 143969 133309 110015 128323 149886 3992 101421 106998 124464 144857 145686,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_1864a60de17671db,qseq_ea6bc177d35ff638,length_32_gap_16,qcluster_locked_test_0098,31,28,3717 82952 99280 124256 63711 72448 98171 111077 109911 79108 51952 8057 127840 67295 136572 58948 101446 29359 139352 97302 137893 120786 26012 12702 149791 94281 70855 17325 37703 150899 65416 58948,3717 82952 99280 124256 63711 72448 98171 111077 109911 79108 51952 8057 127840 67295 136572 58948 101446 29359 139352 97302 137893 120786 26012 12702 149791 94281 70855 17325 58948 150899 65416 37703,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_9804b6964a277463,qseq_cbb52bc7a2370798,length_32_gap_16,qcluster_locked_test_0099,31,9,6150 110651 140693 66857 119539 56835 87272 102040 135890 129686 138782 91057 133747 74160 140012 147828 83327 28722 135488 142426 57651 142839 131772 62653 106656 36263 82839 122670 31587 139256 24003 147828,6150 110651 140693 66857 119539 56835 87272 102040 135890 147828 138782 91057 133747 74160 140012 147828 83327 28722 135488 142426 57651 142839 131772 62653 106656 36263 82839 122670 31587 139256 24003 129686,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_dd1ca89f9a6c46cb,qseq_6a63c94f3a44ca3c,length_32_gap_16,qcluster_locked_test_0100,31,22,102040 138368 63805 10161 146668 107505 79263 76550 62853 56918 114872 11894 147629 123127 112092 70359 82755 122978 42332 9926 144247 94499 34440 70358 82839 83950 65725 144231 142847 135584 120531 70359,102040 138368 63805 10161 146668 107505 79263 76550 62853 56918 114872 11894 147629 123127 112092 70359 82755 122978 42332 9926 144247 94499 70359 70358 82839 83950 65725 144231 142847 135584 120531 34440,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_e28949c26f4bceaa,qseq_b3ad75b63e9f2d60,length_32_gap_16,qcluster_locked_test_0101,31,28,58850 116387 74464 11506 27842 106863 124464 87917 114775 143822 102946 74828 79422 133281 144199 45460 38890 26457 86839 25148 119846 118258 134837 8976 137893 60714 97742 9926 133299 101440 115786 45460,58850 116387 74464 11506 27842 106863 124464 87917 114775 143822 102946 74828 79422 133281 144199 45460 38890 26457 86839 25148 119846 118258 134837 8976 137893 60714 97742 9926 45460 101440 115786 133299,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_f5cd3f1b19c3a958,qseq_5e6c1b3ffd85977c,length_32_gap_16,qcluster_locked_test_0102,31,14,121069 150609 24622 37256 122092 91014 77917 88361 94489 77982 96059 134653 41812 37011 125231 27121 83654 131816 29127 26643 117172 36531 2207 17230 54787 39899 134325 29437 25047 127840 106238 27121,121069 150609 24622 37256 122092 91014 77917 88361 94489 77982 96059 134653 41812 37011 27121 27121 83654 131816 29127 26643 117172 36531 2207 17230 54787 39899 134325 29437 25047 127840 106238 125231,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_53acab356efb978e,qseq_b1651102f3cd6b8b,length_32_gap_16,qcluster_locked_test_0103,31,1,14603 89137 14204 7099 94091 60813 56875 66779 30428 114020 26748 72379 100826 21120 131473 7240 93306 105270 22794 28497 128786 40037 23922 101320 34055 149796 94422 62400 135676 59807 97171 7240,14603 7240 14204 7099 94091 60813 56875 66779 30428 114020 26748 72379 100826 21120 131473 7240 93306 105270 22794 28497 128786 40037 23922 101320 34055 149796 94422 62400 135676 59807 97171 89137,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_9f4b724ffb538bf8,qseq_02349ce68a086094,length_32_gap_16,qcluster_locked_test_0104,31,12,60004 118739 39864 36062 148402 4825 14195 48287 59483 25122 45446 63622 119228 56395 76448 148640 14710 22446 142154 95803 14204 61435 31577 58198 143582 129773 51884 87003 93254 62233 79672 148640,60004 118739 39864 36062 148402 4825 14195 48287 59483 25122 45446 63622 148640 56395 76448 148640 14710 22446 142154 95803 14204 61435 31577 58198 143582 129773 51884 87003 93254 62233 79672 119228,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_fff349b2af4c36d3,qseq_3afda860e7949f8d,length_32_gap_16,qcluster_locked_test_0105,31,26,136869 42888 107105 82865 66286 119401 71087 31467 139275 7831 8211 44151 94489 83741 10564 3944 104004 74828 50843 54171 143335 132438 106238 94422 99727 2015 98261 32718 30310 134325 53570 3944,136869 42888 107105 82865 66286 119401 71087 31467 139275 7831 8211 44151 94489 83741 10564 3944 104004 74828 50843 54171 143335 132438 106238 94422 99727 2015 3944 32718 30310 134325 53570 98261,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_61f9e5b6bd7157dd,qseq_7a59f06f69900ba5,length_32_gap_16,qcluster_locked_test_0106,31,18,3491 10545 52842 10557 63413 132280 96059 78160 101486 83889 54768 108435 42953 111671 16595 101365 121305 51058 13507 86252 42383 125495 78668 122706 101924 114624 130630 78587 140872 15526 18629 101365,3491 10545 52842 10557 63413 132280 96059 78160 101486 83889 54768 108435 42953 111671 16595 101365 121305 51058 101365 86252 42383 125495 78668 122706 101924 114624 130630 78587 140872 15526 18629 13507,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_980abd2881f72ce6,qseq_40f40d23a7821392,length_32_gap_16,qcluster_locked_test_0107,31,12,150848 36618 31730 56384 91097 36074 62639 86286 122128 2186 14195 68495 35261 101947 133082 2967 56395 19693 132193 90928 125254 59491 14123 267 115482 51590 122253 145321 108555 27875 101365 2967,150848 36618 31730 56384 91097 36074 62639 86286 122128 2186 14195 68495 2967 101947 133082 2967 56395 19693 132193 90928 125254 59491 14123 267 115482 51590 122253 145321 108555 27875 101365 35261,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_34305b78a13712db,qseq_bfa85c7e14638ad0,length_32_gap_16,qcluster_locked_test_0108,31,30,12748 108168 30177 46634 49539 16943 121026 135488 29437 28920 84565 118587 90669 31721 147345 129362 7322 24011 79292 105120 147402 149741 2651 19493 151517 23463 92408 124464 147848 108435 77135 129362,12748 108168 30177 46634 49539 16943 121026 135488 29437 28920 84565 118587 90669 31721 147345 129362 7322 24011 79292 105120 147402 149741 2651 19493 151517 23463 92408 124464 147848 108435 129362 77135,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_e93d90a0303a1608,qseq_adadae288fe4f505,length_32_gap_16,qcluster_locked_test_0109,31,7,28361 36531 81157 139767 106863 32550 38816 93533 10559 62306 30310 23238 109270 7400 92931 56835 16136 54729 66697 92390 127245 112239 138550 63176 55870 72415 118918 129835 94499 111266 140975 56835,28361 36531 81157 139767 106863 32550 38816 56835 10559 62306 30310 23238 109270 7400 92931 56835 16136 54729 66697 92390 127245 112239 138550 63176 55870 72415 118918 129835 94499 111266 140975 93533,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_c9b5e80c52fe4b19,qseq_7fb48fb5060fac64,length_32_gap_16,qcluster_locked_test_0110,31,24,76857 137462 137629 134653 29629 116789 100996 82362 146542 128012 83548 8509 104026 145517 35549 10585 51590 40917 93892 41339 47034 11595 27636 28478 20245 37439 7043 118451 107190 78541 8157 10585,76857 137462 137629 134653 29629 116789 100996 82362 146542 128012 83548 8509 104026 145517 35549 10585 51590 40917 93892 41339 47034 11595 27636 28478 10585 37439 7043 118451 107190 78541 8157 20245,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_1c56847f04fa3740,qseq_2280bde32b86303b,length_32_gap_16,qcluster_locked_test_0111,31,11,3992 6757 64821 45378 13504 50020 120150 1173 142898 21845 120013 44066 83948 74995 68564 108182 3632 11053 97699 83327 20366 98581 34108 84660 144725 143357 74615 18448 54317 67477 98285 108182,3992 6757 64821 45378 13504 50020 120150 1173 142898 21845 120013 108182 83948 74995 68564 108182 3632 11053 97699 83327 20366 98581 34108 84660 144725 143357 74615 18448 54317 67477 98285 44066,observerbench.qwen_induction.matched_non_induction.v1
