variant,seed,concealment,measurement_fraction,observer,total_loss,measurements_used,protocol_loss_mean,protocol_loss_cvar,risk_auroc,unsafe_allowed_rate,severity_weighted_miss_rate,false_block_rate,clean_utility_retained,escalation_rate,mean_risk_score,worst_family_protocol_loss
pending-operation,9111,0.0,1.0,random,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9111,0.0,1.0,periodic,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9111,0.0,1.0,missing-first,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9111,0.0,1.0,uncertainty-severity,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9111,0.5,0.0,random,0.1105,0,0.1105,1.105,0.8078361130686712,0.6851851851851852,0.41732283464566927,0.003171247357293869,0.9968287526427061,0.03,0.24729289346688332,0.154066265060241
pending-operation,9111,0.5,0.0,periodic,0.1105,0,0.1105,1.105,0.8078361130686712,0.6851851851851852,0.41732283464566927,0.003171247357293869,0.9968287526427061,0.03,0.24729289346688332,0.154066265060241
pending-operation,9111,0.5,0.0,missing-first,0.1105,0,0.1105,1.105,0.8078361130686712,0.6851851851851852,0.41732283464566927,0.003171247357293869,0.9968287526427061,0.03,0.24729289346688332,0.154066265060241
pending-operation,9111,0.5,0.0,uncertainty-severity,0.1105,0,0.1105,1.105,0.8078361130686712,0.6851851851851852,0.41732283464566927,0.003171247357293869,0.9968287526427061,0.03,0.24729289346688332,0.154066265060241
pending-operation,9111,0.5,0.02,random,0.1047,20,0.1045,1.045,0.821930545767755,0.6481481481481481,0.39763779527559057,0.0021141649048625794,0.9978858350951374,0.03,0.24735289122476847,0.13900602409638557
pending-operation,9111,0.5,0.02,periodic,0.1107,20,0.1105,1.105,0.8122699866885913,0.6851851851851852,0.41732283464566927,0.003171247357293869,0.9968287526427061,0.03,0.2450125311269981,0.154066265060241
pending-operation,9111,0.5,0.02,missing-first,0.09870000000000001,20,0.0985,0.985,0.8198163808628924,0.6666666666666666,0.3700787401574803,0.003171247357293869,0.9968287526427061,0.03,0.24275734844318664,0.154066265060241
pending-operation,9111,0.5,0.02,uncertainty-severity,0.09870000000000001,20,0.0985,0.985,0.8122504110876204,0.6666666666666666,0.3700787401574803,0.003171247357293869,0.9968287526427061,0.03,0.27329289346688335,0.14457831325301204
pending-operation,9111,0.5,0.05,random,0.105,50,0.1045,1.045,0.8272159580299115,0.6481481481481481,0.39763779527559057,0.0021141649048625794,0.9978858350951374,0.03,0.25118435480496687,0.13900602409638557
pending-operation,9111,0.5,0.05,periodic,0.098,50,0.0975,0.975,0.818260120585702,0.6666666666666666,0.3700787401574803,0.0021141649048625794,0.9978858350951374,0.03,0.2533454648813312,0.15120481927710844
pending-operation,9111,0.5,0.05,missing-first,0.083,50,0.0825,0.825,0.8398813718581161,0.5925925925925926,0.3110236220472441,0.0021141649048625794,0.9978858350951374,0.03,0.23466730104982172,0.15120481927710844
pending-operation,9111,0.5,0.05,uncertainty-severity,0.08600000000000001,50,0.0855,0.855,0.8312778952313836,0.6481481481481481,0.3228346456692913,0.0021141649048625794,0.9978858350951374,0.03,0.25479526313512973,0.14457831325301204
pending-operation,9111,0.5,0.1,random,0.1045,100,0.1035,1.035,0.8386578967974316,0.6296296296296297,0.3937007874015748,0.0021141649048625794,0.9978858350951374,0.03,0.2456020755892834,0.13900602409638557
pending-operation,9111,0.5,0.1,periodic,0.1035,100,0.1025,1.025,0.8459889593610523,0.6111111111111112,0.38976377952755903,0.0021141649048625794,0.9978858350951374,0.03,0.24216239774764553,0.13915662650602412
pending-operation,9111,0.5,0.1,missing-first,0.0585,100,0.0575,0.575,0.8658092553441391,0.3888888888888889,0.2204724409448819,0.0,1.0,0.03,0.2482502394384473,0.09864457831325302
pending-operation,9111,0.5,0.1,uncertainty-severity,0.058499999999999996,100,0.057499999999999996,0.575,0.8627554615926709,0.3888888888888889,0.2204724409448819,0.0,1.0,0.03,0.24323128209247574,0.09879518072289156
pending-operation,9111,0.5,0.25,random,0.060000000000000005,250,0.0575,0.575,0.9005265836661186,0.4444444444444444,0.2204724409448819,0.0,1.0,0.03,0.27394633334775115,0.08554216867469878
pending-operation,9111,0.5,0.25,periodic,0.085,250,0.0825,0.825,0.9086700336700336,0.48148148148148145,0.31496062992125984,0.0010570824524312897,0.9989429175475687,0.03,0.2452054922545524,0.11269113149847097
pending-operation,9111,0.5,0.25,missing-first,0.036000000000000004,250,0.0335,0.335,0.9538603085114713,0.16666666666666666,0.12598425196850394,0.0,1.0,0.03,0.2601577574967405,0.05
pending-operation,9111,0.5,0.25,uncertainty-severity,0.031999999999999994,250,0.029499999999999995,0.295,0.9130060292850991,0.2962962962962963,0.11023622047244094,0.0,1.0,0.03,0.26215797994278195,0.04939759036144578
pending-operation,9111,0.5,1.0,random,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9111,0.5,1.0,periodic,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9111,0.5,1.0,missing-first,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9111,0.5,1.0,uncertainty-severity,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9111,1.0,0.0,random,0.2125,0,0.2125,2.125,0.6820041500274059,0.9074074074074074,0.7637795275590551,0.017970401691331923,0.9820295983086681,0.03,0.2318412071477874,0.35015290519877673
pending-operation,9111,1.0,0.0,periodic,0.2125,0,0.2125,2.125,0.6820041500274059,0.9074074074074074,0.7637795275590551,0.017970401691331923,0.9820295983086681,0.03,0.2318412071477874,0.35015290519877673
pending-operation,9111,1.0,0.0,missing-first,0.2125,0,0.2125,2.125,0.6820041500274059,0.9074074074074074,0.7637795275590551,0.017970401691331923,0.9820295983086681,0.03,0.2318412071477874,0.35015290519877673
pending-operation,9111,1.0,0.0,uncertainty-severity,0.2125,0,0.2125,2.125,0.6820041500274059,0.9074074074074074,0.7637795275590551,0.017970401691331923,0.9820295983086681,0.03,0.2318412071477874,0.35015290519877673
pending-operation,9111,1.0,0.02,random,0.2077,20,0.2075,2.075,0.6970871505755226,0.8888888888888888,0.7480314960629921,0.016913319238900635,0.9830866807610994,0.03,0.23160201264338848,0.34709480122324166
pending-operation,9111,1.0,0.02,periodic,0.2127,20,0.2125,2.125,0.6894624539973377,0.9074074074074074,0.7637795275590551,0.017970401691331923,0.9820295983086681,0.03,0.22763290896541144,0.3501529051987768
pending-operation,9111,1.0,0.02,missing-first,0.1867,20,0.1865,1.865,0.6999451883172814,0.8703703703703703,0.6692913385826772,0.015856236786469344,0.9841437632135307,0.03,0.24069188588081905,0.2706422018348624
pending-operation,9111,1.0,0.02,uncertainty-severity,0.1867,20,0.1865,1.865,0.6999451883172814,0.8703703703703703,0.6692913385826772,0.015856236786469344,0.9841437632135307,0.03,0.24069188588081905,0.2706422018348624
pending-operation,9111,1.0,0.05,random,0.187,50,0.1865,1.865,0.7149205230600579,0.8333333333333334,0.6692913385826772,0.015856236786469344,0.9841437632135307,0.03,0.24442301118622153,0.3073394495412844
pending-operation,9111,1.0,0.05,periodic,0.20000000000000004,50,0.19950000000000004,1.995,0.6991034374755305,0.8888888888888888,0.7165354330708661,0.016913319238900635,0.9830866807610994,0.03,0.23308194646828748,0.31039755351681964
pending-operation,9111,1.0,0.05,missing-first,0.15,50,0.1495,1.495,0.7266854592435987,0.7777777777777778,0.5275590551181102,0.014799154334038054,0.985200845665962,0.03,0.2239679039803666,0.19548192771084338
pending-operation,9111,1.0,0.05,uncertainty-severity,0.15,50,0.1495,1.495,0.7266854592435987,0.7777777777777778,0.5275590551181102,0.014799154334038054,0.985200845665962,0.03,0.2239679039803666,0.19548192771084338
pending-operation,9111,1.0,0.1,random,0.1825,100,0.1815,1.815,0.7387831806436458,0.8148148148148148,0.6535433070866141,0.014799154334038054,0.985200845665962,0.03,0.23845171627973225,0.30428134556574926
pending-operation,9111,1.0,0.1,periodic,0.20950000000000002,100,0.20850000000000002,2.085,0.7495693367786391,0.8888888888888888,0.7480314960629921,0.017970401691331923,0.9820295983086681,0.03,0.2187221138781458,0.35015290519877673
pending-operation,9111,1.0,0.1,missing-first,0.1135,100,0.1125,1.125,0.7633701354631587,0.6481481481481481,0.41732283464566927,0.005285412262156448,0.9947145877378436,0.03,0.2458140578265204,0.14984709480122324
pending-operation,9111,1.0,0.1,uncertainty-severity,0.1135,100,0.1125,1.125,0.7635658914728682,0.6481481481481481,0.41732283464566927,0.005285412262156448,0.9947145877378436,0.03,0.24519522567827648,0.14678899082568808
pending-operation,9111,1.0,0.25,random,0.133,250,0.1305,1.305,0.8282338892804009,0.6851851851851852,0.48031496062992124,0.007399577167019027,0.992600422832981,0.03,0.26579899860856987,0.20948012232415902
pending-operation,9111,1.0,0.25,periodic,0.17400000000000004,250,0.17150000000000004,1.715,0.8246417665022316,0.7777777777777778,0.6220472440944882,0.012684989429175475,0.9873150105708245,0.03,0.2220437423991761,0.2981651376146789
pending-operation,9111,1.0,0.25,missing-first,0.07200000000000001,250,0.0695,0.695,0.911870644428784,0.2222222222222222,0.2677165354330709,0.0,1.0,0.03,0.2668155149934811,0.14694189602446484
pending-operation,9111,1.0,0.25,uncertainty-severity,0.054000000000000006,250,0.051500000000000004,0.515,0.8496398089421345,0.5,0.1968503937007874,0.0,1.0,0.03,0.26183271978934985,0.06451612903225806
pending-operation,9111,1.0,1.0,random,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9111,1.0,1.0,periodic,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9111,1.0,1.0,missing-first,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9111,1.0,1.0,uncertainty-severity,0.0155,1000,0.0055000000000000005,0.055,1.0,0.07407407407407407,0.015748031496062992,0.0,1.0,0.03,0.254,0.01436950146627566
pending-operation,9112,0.0,0.0,random,0.0085,0,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.26530415948039965,0.022093023255813957
pending-operation,9112,0.0,0.0,periodic,0.0085,0,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.26530415948039965,0.022093023255813957
pending-operation,9112,0.0,0.0,missing-first,0.0085,0,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.26530415948039965,0.022093023255813957
pending-operation,9112,0.0,0.0,uncertainty-severity,0.0085,0,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.26530415948039965,0.022093023255813957
pending-operation,9112,0.0,0.02,random,0.008700000000000001,20,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.26608664037103985,0.022093023255813957
pending-operation,9112,0.0,0.02,periodic,0.008700000000000001,20,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.26542949169581015,0.022093023255813957
pending-operation,9112,0.0,0.02,missing-first,0.008700000000000001,20,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.2640343182105584,0.022093023255813957
pending-operation,9112,0.0,0.02,uncertainty-severity,0.008700000000000001,20,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.27614262101886117,0.022093023255813957
pending-operation,9112,0.0,0.05,random,0.009000000000000001,50,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.2658574787121784,0.022093023255813957
pending-operation,9112,0.0,0.05,periodic,0.009000000000000001,50,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.2649408950130229,0.022093023255813957
pending-operation,9112,0.0,0.05,missing-first,0.009000000000000001,50,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.2621295563057965,0.022093023255813957
pending-operation,9112,0.0,0.05,uncertainty-severity,0.009000000000000001,50,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.27760196167820184,0.022093023255813953
pending-operation,9112,0.0,0.1,random,0.009500000000000001,100,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.2672967345655987,0.022093023255813957
pending-operation,9112,0.0,0.1,periodic,0.009500000000000001,100,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.266960883700962,0.022093023255813953
pending-operation,9112,0.0,0.1,missing-first,0.009500000000000001,100,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.26260574678198695,0.022093023255813957
pending-operation,9112,0.0,0.1,uncertainty-severity,0.009500000000000001,100,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.27442735850359873,0.022093023255813953
pending-operation,9112,0.0,0.25,random,0.011000000000000001,250,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.26616964999027665,0.022093023255813953
pending-operation,9112,0.0,0.25,periodic,0.011000000000000001,250,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.26657622368444817,0.022093023255813957
pending-operation,9112,0.0,0.25,missing-first,0.011000000000000001,250,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.2626930483692886,0.022093023255813957
pending-operation,9112,0.0,0.25,uncertainty-severity,0.011000000000000001,250,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.27196615414369985,0.022093023255813953
pending-operation,9112,0.0,1.0,random,0.018500000000000003,1000,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.267,0.022093023255813953
pending-operation,9112,0.0,1.0,periodic,0.018500000000000003,1000,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.267,0.022093023255813953
pending-operation,9112,0.0,1.0,missing-first,0.018500000000000003,1000,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.267,0.022093023255813953
pending-operation,9112,0.0,1.0,uncertainty-severity,0.018500000000000003,1000,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.267,0.022093023255813953
pending-operation,9112,0.5,0.0,random,0.0965,0,0.0965,0.965,0.8511748618630351,0.5614035087719298,0.35580524344569286,0.0,1.0,0.03,0.2790301586513316,0.12324159021406728
pending-operation,9112,0.5,0.0,periodic,0.0965,0,0.0965,0.965,0.8511748618630351,0.5614035087719298,0.35580524344569286,0.0,1.0,0.03,0.2790301586513316,0.12324159021406728
pending-operation,9112,0.5,0.0,missing-first,0.0965,0,0.0965,0.965,0.8511748618630351,0.5614035087719298,0.35580524344569286,0.0,1.0,0.03,0.2790301586513316,0.12324159021406728
pending-operation,9112,0.5,0.0,uncertainty-severity,0.0965,0,0.0965,0.965,0.8511748618630351,0.5614035087719298,0.35580524344569286,0.0,1.0,0.03,0.2790301586513316,0.12324159021406728
pending-operation,9112,0.5,0.02,random,0.08470000000000001,20,0.0845,0.845,0.8623653513423006,0.543859649122807,0.31086142322097376,0.0,1.0,0.03,0.28997853735556406,0.12339449541284402
pending-operation,9112,0.5,0.02,periodic,0.09670000000000001,20,0.0965,0.965,0.8534073784673774,0.5614035087719298,0.35580524344569286,0.0,1.0,0.03,0.27897678778842333,0.12324159021406728
pending-operation,9112,0.5,0.02,missing-first,0.09670000000000001,20,0.0965,0.965,0.8628955740358318,0.5614035087719298,0.35580524344569286,0.0,1.0,0.03,0.25689423632123454,0.12324159021406728
pending-operation,9112,0.5,0.02,uncertainty-severity,0.09670000000000001,20,0.0965,0.965,0.8593793603839929,0.5614035087719298,0.35580524344569286,0.0,1.0,0.03,0.29439215587740647,0.12324159021406728
pending-operation,9112,0.5,0.05,random,0.085,50,0.0845,0.845,0.8673140964819259,0.543859649122807,0.31086142322097376,0.0,1.0,0.03,0.28875917064447837,0.12339449541284402
pending-operation,9112,0.5,0.05,periodic,0.097,50,0.0965,0.965,0.8598816766199698,0.5614035087719298,0.35580524344569286,0.0,1.0,0.03,0.27534298886291536,0.12324159021406728
pending-operation,9112,0.5,0.05,missing-first,0.08,50,0.0795,0.795,0.8804766422950271,0.45614035087719296,0.29213483146067415,0.0,1.0,0.03,0.22369035282608887,0.12324159021406728
pending-operation,9112,0.5,0.05,uncertainty-severity,0.085,50,0.0845,0.845,0.876960428643188,0.543859649122807,0.31086142322097376,0.0,1.0,0.03,0.26118827238226083,0.12324159021406728
pending-operation,9112,0.5,0.1,random,0.0855,100,0.0845,0.845,0.875853472493535,0.543859649122807,0.31086142322097376,0.0,1.0,0.03,0.29461331511639405,0.12339449541284402
pending-operation,9112,0.5,0.1,periodic,0.0815,100,0.0805,0.805,0.8882532418001525,0.5263157894736842,0.2958801498127341,0.0,1.0,0.03,0.2951493252992769,0.11116207951070335
pending-operation,9112,0.5,0.1,missing-first,0.060500000000000005,100,0.059500000000000004,0.595,0.8999646518204313,0.3157894736842105,0.21722846441947566,0.0,1.0,0.03,0.22706646088856253,0.07614678899082568
pending-operation,9112,0.5,0.1,uncertainty-severity,0.0605,100,0.0595,0.595,0.8983646815873193,0.3157894736842105,0.21722846441947566,0.0,1.0,0.03,0.2576030344880319,0.07614678899082568
pending-operation,9112,0.5,0.25,random,0.083,250,0.0805,0.805,0.9145597291213187,0.5263157894736842,0.2958801498127341,0.0,1.0,0.03,0.2800975546261842,0.11131498470948012
pending-operation,9112,0.5,0.25,periodic,0.067,250,0.0645,0.645,0.9125411620248925,0.49122807017543857,0.23595505617977527,0.0,1.0,0.03,0.2895276052449965,0.09923547400611622
pending-operation,9112,0.5,0.25,missing-first,0.047,250,0.0445,0.445,0.9332756599877211,0.15789473684210525,0.16104868913857678,0.0,1.0,0.03,0.21914898516040718,0.0729483282674772
pending-operation,9112,0.5,0.25,uncertainty-severity,0.047,250,0.0445,0.445,0.9335175159531915,0.15789473684210525,0.16104868913857678,0.0,1.0,0.03,0.2520353145338619,0.0729483282674772
pending-operation,9112,0.5,1.0,random,0.018500000000000003,1000,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.267,0.022093023255813953
pending-operation,9112,0.5,1.0,periodic,0.018500000000000003,1000,0.0085,0.085,1.0,0.12280701754385964,0.026217228464419477,0.0,1.0,0.03,0.267,0.022093023255813953
