mask_id,mask_bits,n_heads,n_P,n_B,n_E,pool_id,pool_index,sampling_stratum,size_match_cell,within_cell_index,bank
mask_348a5f0a86f1cf36,1001111000010,6,1,4,1,phase06_candidate_pool_35,35,broad,n_heads_06,2,candidate
mask_5e2ceb5795361f58,0101110000101,6,1,4,1,phase06_candidate_pool_35,35,broad,n_heads_06,3,candidate
mask_8f9a0dbc287cc7f2,0010111001100,6,1,5,0,phase06_candidate_pool_35,35,broad,n_heads_06,0,candidate
mask_c50300f118935926,0011100111000,6,1,5,0,phase06_candidate_pool_35,35,broad,n_heads_06,1,candidate
mask_09f06118a3697554,1010001101001,6,2,3,1,phase06_candidate_pool_35,35,primary_heavy,n_heads_06,3,candidate
mask_937210639c8ef177,0111101000001,6,2,3,1,phase06_candidate_pool_35,35,primary_heavy,n_heads_06,2,candidate
mask_d19b854a33fc19a6,1010010100101,6,2,3,1,phase06_candidate_pool_35,35,primary_heavy,n_heads_06,0,candidate
mask_f8099a3f8fc319f7,0111101010000,6,2,4,0,phase06_candidate_pool_35,35,primary_heavy,n_heads_06,1,candidate
mask_06d3368da2653e50,1000010111101,7,1,5,1,phase06_candidate_pool_35,35,broad,n_heads_07,1,candidate
mask_9bfc70824a547e62,0001011110011,7,0,5,2,phase06_candidate_pool_35,35,broad,n_heads_07,3,candidate
mask_b5db590223638b76,0010101111001,7,1,5,1,phase06_candidate_pool_35,35,broad,n_heads_07,0,candidate
mask_fb716659d22dc1df,0011001110011,7,1,4,2,phase06_candidate_pool_35,35,broad,n_heads_07,2,candidate
mask_134b07dd594e447e,1100011000111,7,2,3,2,phase06_candidate_pool_35,35,primary_heavy,n_heads_07,2,candidate
mask_178e7e78622d47f3,0111101000101,7,2,4,1,phase06_candidate_pool_35,35,primary_heavy,n_heads_07,0,candidate
mask_8fe229a18a63179f,1110010110010,7,3,3,1,phase06_candidate_pool_35,35,primary_heavy,n_heads_07,1,candidate
mask_aa93fb13a21f8e84,0110111000101,7,2,4,1,phase06_candidate_pool_35,35,primary_heavy,n_heads_07,3,candidate
mask_4d8cb7eda020a7ef,0101011111010,8,1,6,1,phase06_candidate_pool_35,35,broad,n_heads_08,1,candidate
mask_c76c3036a1e140ce,1000111101110,8,1,6,1,phase06_candidate_pool_35,35,broad,n_heads_08,0,candidate
mask_d7a8393f0bdfedfc,1000110111011,8,1,5,2,phase06_candidate_pool_35,35,broad,n_heads_08,2,candidate
mask_92753a57472589fd,1010011010111,8,2,4,2,phase06_candidate_pool_35,35,primary_heavy,n_heads_08,1,candidate
mask_9dc9f54cfc7befde,1100010111110,8,2,5,1,phase06_candidate_pool_35,35,primary_heavy,n_heads_08,2,candidate
mask_c798650e8ceaa3ad,1011010101110,8,2,5,1,phase06_candidate_pool_35,35,primary_heavy,n_heads_08,0,candidate
mask_379b885409f36201,0011111111010,9,1,7,1,phase06_candidate_pool_35,35,broad,n_heads_09,0,candidate
mask_75cc3876ab197e8f,1010110011111,9,2,5,2,phase06_candidate_pool_35,35,primary_heavy,n_heads_09,0,candidate
mask_3b6ec87f883d12db,0101100000001,4,1,2,1,phase06_candidate_pool_36,36,broad,n_heads_04,0,candidate
mask_b6f9977a4b36d4b8,0111000001000,4,2,2,0,phase06_candidate_pool_36,36,primary_heavy,n_heads_04,0,candidate
mask_0be6ade830ac7383,0010101100001,5,1,3,1,phase06_candidate_pool_36,36,broad,n_heads_05,0,candidate
mask_adc0fd9b62187a8f,0001001001101,5,0,4,1,phase06_candidate_pool_36,36,broad,n_heads_05,1,candidate
mask_dca7de6c0ae70cd2,0100010011001,5,1,3,1,phase06_candidate_pool_36,36,broad,n_heads_05,2,candidate
mask_845604170d7b2319,1010011000100,5,2,3,0,phase06_candidate_pool_36,36,primary_heavy,n_heads_05,2,candidate
mask_aea2808c5f338610,1101010000010,5,2,2,1,phase06_candidate_pool_36,36,primary_heavy,n_heads_05,1,candidate
mask_b2303cad7561496a,0110100010010,5,2,2,1,phase06_candidate_pool_36,36,primary_heavy,n_heads_05,0,candidate
mask_ba4c3264ad4d7e37,0011010010101,6,1,4,1,phase06_candidate_pool_36,36,broad,n_heads_06,0,candidate
mask_becee6e94a0f5948,1000011110001,6,1,4,1,phase06_candidate_pool_36,36,broad,n_heads_06,3,candidate
mask_bed8c6faf0bebcb9,0010100001111,6,1,3,2,phase06_candidate_pool_36,36,broad,n_heads_06,1,candidate
mask_d3461095807cee33,0011010011010,6,1,4,1,phase06_candidate_pool_36,36,broad,n_heads_06,2,candidate
mask_3173690085bbd5dc,1010010010011,6,2,2,2,phase06_candidate_pool_36,36,primary_heavy,n_heads_06,2,candidate
mask_a937f7015f3050d8,0110101001010,6,2,3,1,phase06_candidate_pool_36,36,primary_heavy,n_heads_06,3,candidate
mask_ce433f77c0456e73,1101000101100,6,2,4,0,phase06_candidate_pool_36,36,primary_heavy,n_heads_06,0,candidate
mask_fb2183eff47b199e,0110110010001,6,2,3,1,phase06_candidate_pool_36,36,primary_heavy,n_heads_06,1,candidate
mask_3744473ce40d5b73,0000111001111,7,0,5,2,phase06_candidate_pool_36,36,broad,n_heads_07,2,candidate
mask_8c6e1f8e55fb5c97,0011000011111,7,1,4,2,phase06_candidate_pool_36,36,broad,n_heads_07,1,candidate
mask_904771b1317da544,0011110011100,7,1,6,0,phase06_candidate_pool_36,36,broad,n_heads_07,0,candidate
mask_a5c21935e448fd00,0101110011100,7,1,6,0,phase06_candidate_pool_36,36,broad,n_heads_07,3,candidate
mask_13d1e81e91818242,1011010100011,7,2,3,2,phase06_candidate_pool_36,36,primary_heavy,n_heads_07,3,candidate
mask_2dad5e7b108bb7c6,1100110111000,7,2,5,0,phase06_candidate_pool_36,36,primary_heavy,n_heads_07,1,candidate
mask_31ec196c8f384aa2,1011011010010,7,2,4,1,phase06_candidate_pool_36,36,primary_heavy,n_heads_07,2,candidate
mask_9d0d23980528e59d,0110111100001,7,2,4,1,phase06_candidate_pool_36,36,primary_heavy,n_heads_07,0,candidate
mask_1e9bb83edcbd9ec4,0100111111010,8,1,6,1,phase06_candidate_pool_36,36,broad,n_heads_08,2,candidate
mask_69caebd6274bd480,0101001110111,8,1,5,2,phase06_candidate_pool_36,36,broad,n_heads_08,1,candidate
mask_86cb5e0d5f95842f,0011101101011,8,1,5,2,phase06_candidate_pool_36,36,broad,n_heads_08,0,candidate
mask_12d8856790b59f36,0111111110000,8,2,6,0,phase06_candidate_pool_36,36,primary_heavy,n_heads_08,0,candidate
mask_4e72c6df1bb0e198,0111010101110,8,2,5,1,phase06_candidate_pool_36,36,primary_heavy,n_heads_08,2,candidate
mask_66c09aba19c1238e,1010111100101,8,2,5,1,phase06_candidate_pool_36,36,primary_heavy,n_heads_08,1,candidate
mask_a36eda0c4c604e55,1001011101111,9,1,6,2,phase06_candidate_pool_36,36,broad,n_heads_09,0,candidate
mask_d3fff6c7dd2f1f20,0111010111110,9,2,6,1,phase06_candidate_pool_36,36,primary_heavy,n_heads_09,0,candidate
mask_40450d916e47e62d,0011010000001,4,1,2,1,phase06_candidate_pool_37,37,broad,n_heads_04,0,candidate
mask_663aabb3ef4b80e1,0110001000100,4,2,2,0,phase06_candidate_pool_37,37,primary_heavy,n_heads_04,0,candidate
mask_5f07836b1f93555c,0011000110100,5,1,4,0,phase06_candidate_pool_37,37,broad,n_heads_05,1,candidate
mask_641a2409b9e6bdd3,0000001101101,5,0,4,1,phase06_candidate_pool_37,37,broad,n_heads_05,2,candidate
mask_e2e7baa710edc315,0001001000111,5,0,3,2,phase06_candidate_pool_37,37,broad,n_heads_05,0,candidate
mask_8d9f592c110c3acb,0110010001010,5,2,2,1,phase06_candidate_pool_37,37,primary_heavy,n_heads_05,2,candidate
mask_937f21e40067d415,0110010101000,5,2,3,0,phase06_candidate_pool_37,37,primary_heavy,n_heads_05,0,candidate
mask_af5f4003ef805590,0110110000010,5,2,2,1,phase06_candidate_pool_37,37,primary_heavy,n_heads_05,1,candidate
mask_89ee9faabf854f2c,0001100110011,6,0,4,2,phase06_candidate_pool_37,37,broad,n_heads_06,3,candidate
mask_acba991bbbca8508,1000111001010,6,1,4,1,phase06_candidate_pool_37,37,broad,n_heads_06,1,candidate
mask_ccadfc2be2e3c820,0001001110110,6,0,5,1,phase06_candidate_pool_37,37,broad,n_heads_06,0,candidate
mask_e92a7e29b38ab91e,0000111010101,6,0,5,1,phase06_candidate_pool_37,37,broad,n_heads_06,2,candidate
mask_20b913706c641242,0110100011010,6,2,3,1,phase06_candidate_pool_37,37,primary_heavy,n_heads_06,2,candidate
mask_c32b7778dca85b26,0111100011000,6,2,4,0,phase06_candidate_pool_37,37,primary_heavy,n_heads_06,1,candidate
mask_ddcee32e4a45167a,1010100101001,6,2,3,1,phase06_candidate_pool_37,37,primary_heavy,n_heads_06,0,candidate
mask_de9ae1d7686edf70,0111001000110,6,2,3,1,phase06_candidate_pool_37,37,primary_heavy,n_heads_06,3,candidate
mask_76c25f2186560882,0011110001011,7,1,4,2,phase06_candidate_pool_37,37,broad,n_heads_07,2,candidate
mask_7cb5fb5e3e33d5c6,0010100111101,7,1,5,1,phase06_candidate_pool_37,37,broad,n_heads_07,1,candidate
mask_a4fce8396d600a7e,0101110100101,7,1,5,1,phase06_candidate_pool_37,37,broad,n_heads_07,3,candidate
mask_bfcee5c657f25e24,1001101100110,7,1,5,1,phase06_candidate_pool_37,37,broad,n_heads_07,0,candidate
mask_34653614da62b27f,0110011011100,7,2,5,0,phase06_candidate_pool_37,37,primary_heavy,n_heads_07,2,candidate
mask_70e5f9dffcccd939,1111010000011,7,3,2,2,phase06_candidate_pool_37,37,primary_heavy,n_heads_07,0,candidate
mask_75341500a2f27ece,1101001011010,7,2,4,1,phase06_candidate_pool_37,37,primary_heavy,n_heads_07,1,candidate
mask_b38229a9dfb14e8d,1101011000101,7,2,4,1,phase06_candidate_pool_37,37,primary_heavy,n_heads_07,3,candidate
mask_040526328aec03f3,0100011110111,8,1,5,2,phase06_candidate_pool_37,37,broad,n_heads_08,2,candidate
mask_04b03ba14bd77e68,1000011111011,8,1,5,2,phase06_candidate_pool_37,37,broad,n_heads_08,0,candidate
mask_5e990d7402d8c721,0011001011111,8,1,5,2,phase06_candidate_pool_37,37,broad,n_heads_08,1,candidate
mask_0bc4832fd9aec1f2,1010111010110,8,2,5,1,phase06_candidate_pool_37,37,primary_heavy,n_heads_08,1,candidate
mask_2d7568b8b22c2bd2,1011110010101,8,2,5,1,phase06_candidate_pool_37,37,primary_heavy,n_heads_08,2,candidate
mask_97d85385b668dfa7,0111110011001,8,2,5,1,phase06_candidate_pool_37,37,primary_heavy,n_heads_08,0,candidate
mask_4de1091d57a7bd10,0101011111110,9,1,7,1,phase06_candidate_pool_37,37,broad,n_heads_09,0,candidate
mask_aa4a2ecaa3427d11,1101100011111,9,2,5,2,phase06_candidate_pool_37,37,primary_heavy,n_heads_09,0,candidate
mask_8b4b19c8921874eb,1001000010001,4,1,2,1,phase06_candidate_pool_38,38,broad,n_heads_04,0,candidate
mask_1d103d2f6b709210,1100010000100,4,2,2,0,phase06_candidate_pool_38,38,primary_heavy,n_heads_04,0,candidate
mask_186a81edfb3146c0,0101001110000,5,1,4,0,phase06_candidate_pool_38,38,broad,n_heads_05,1,candidate
mask_800e78969e1e9878,1000100101001,5,1,3,1,phase06_candidate_pool_38,38,broad,n_heads_05,0,candidate
mask_fd321b20d1788637,0000110101001,5,0,4,1,phase06_candidate_pool_38,38,broad,n_heads_05,2,candidate
mask_94691c5be1703397,1010101100000,5,2,3,0,phase06_candidate_pool_38,38,primary_heavy,n_heads_05,0,candidate
mask_b982537a81ba1e36,1110101000000,5,3,2,0,phase06_candidate_pool_38,38,primary_heavy,n_heads_05,2,candidate
mask_c88809e815c5e150,1100100101000,5,2,3,0,phase06_candidate_pool_38,38,primary_heavy,n_heads_05,1,candidate
mask_2e829cedba98b157,0010100010111,6,1,3,2,phase06_candidate_pool_38,38,broad,n_heads_06,0,candidate
mask_6eaf6ab85df3480e,0001010110110,6,0,5,1,phase06_candidate_pool_38,38,broad,n_heads_06,2,candidate
mask_79bc7cb75ec3bc81,0010110011001,6,1,4,1,phase06_candidate_pool_38,38,broad,n_heads_06,3,candidate
mask_aebc43677b4582e1,0101010110100,6,1,5,0,phase06_candidate_pool_38,38,broad,n_heads_06,1,candidate
mask_28b9f31e1beaa32d,1011010010001,6,2,3,1,phase06_candidate_pool_38,38,primary_heavy,n_heads_06,3,candidate
mask_5993d59725742026,0111001010010,6,2,3,1,phase06_candidate_pool_38,38,primary_heavy,n_heads_06,1,candidate
mask_d82a86f70af78c4e,1011010011000,6,2,4,0,phase06_candidate_pool_38,38,primary_heavy,n_heads_06,0,candidate
mask_e70f8d532f1cb36a,0111001000101,6,2,3,1,phase06_candidate_pool_38,38,primary_heavy,n_heads_06,2,candidate
mask_34ce0f318ff3a60b,0010101011101,7,1,5,1,phase06_candidate_pool_38,38,broad,n_heads_07,2,candidate
mask_49842efaa525c3ae,0100110011101,7,1,5,1,phase06_candidate_pool_38,38,broad,n_heads_07,0,candidate
mask_bdf49c9d837fb9ea,0100011110011,7,1,4,2,phase06_candidate_pool_38,38,broad,n_heads_07,3,candidate
mask_c10ebb8f5f8c6ce6,1001001101101,7,1,5,1,phase06_candidate_pool_38,38,broad,n_heads_07,1,candidate
mask_23e74ecc325a67dc,0111000101101,7,2,4,1,phase06_candidate_pool_38,38,primary_heavy,n_heads_07,2,candidate
mask_55c24d95d2574943,1101101001100,7,2,5,0,phase06_candidate_pool_38,38,primary_heavy,n_heads_07,1,candidate
mask_967f29bc306f7be6,1011011010001,7,2,4,1,phase06_candidate_pool_38,38,primary_heavy,n_heads_07,0,candidate
mask_d0534b1756e77898,1011000011110,7,2,4,1,phase06_candidate_pool_38,38,primary_heavy,n_heads_07,3,candidate
mask_016b1f2186cd4ba5,1000111101101,8,1,6,1,phase06_candidate_pool_38,38,broad,n_heads_08,2,candidate
mask_59cf588da7ccdd2f,1000111011011,8,1,5,2,phase06_candidate_pool_38,38,broad,n_heads_08,1,candidate
mask_77d9f356df362aed,0011011101110,8,1,6,1,phase06_candidate_pool_38,38,broad,n_heads_08,0,candidate
mask_704416cffed78e67,0110101011011,8,2,4,2,phase06_candidate_pool_38,38,primary_heavy,n_heads_08,2,candidate
mask_bd396005dcfaecd2,0111000111011,8,2,4,2,phase06_candidate_pool_38,38,primary_heavy,n_heads_08,0,candidate
mask_dfb84d30db6d9776,0111111101000,8,2,6,0,phase06_candidate_pool_38,38,primary_heavy,n_heads_08,1,candidate
mask_3c103901a85f2c90,0011011110111,9,1,6,2,phase06_candidate_pool_38,38,broad,n_heads_09,0,candidate
mask_bc436898467816b3,1011101011110,9,2,6,1,phase06_candidate_pool_38,38,primary_heavy,n_heads_09,0,candidate
mask_9f1242b6798b9703,0010010100100,4,1,3,0,phase06_candidate_pool_39,39,broad,n_heads_04,0,candidate
mask_e7a135523b9588ef,1100100010000,4,2,2,0,phase06_candidate_pool_39,39,primary_heavy,n_heads_04,0,candidate
mask_1da4314b76fdcde5,0010001001101,5,1,3,1,phase06_candidate_pool_39,39,broad,n_heads_05,1,candidate
mask_acda719732db945d,1001001010001,5,1,3,1,phase06_candidate_pool_39,39,broad,n_heads_05,2,candidate
mask_c67f191919a6899b,1000101001010,5,1,3,1,phase06_candidate_pool_39,39,broad,n_heads_05,0,candidate
mask_39fd0654c48728b4,1011001010000,5,2,3,0,phase06_candidate_pool_39,39,primary_heavy,n_heads_05,2,candidate
mask_820204e42b3d6df2,1010000010110,5,2,2,1,phase06_candidate_pool_39,39,primary_heavy,n_heads_05,0,candidate
mask_cd5ea36b709e386d,1010010100010,5,2,2,1,phase06_candidate_pool_39,39,primary_heavy,n_heads_05,1,candidate
mask_735141a884c82b52,1001101010001,6,1,4,1,phase06_candidate_pool_39,39,broad,n_heads_06,2,candidate
mask_ae77576582410946,0100010100111,6,1,3,2,phase06_candidate_pool_39,39,broad,n_heads_06,1,candidate
mask_d98c592f7af192c7,1001001011100,6,1,5,0,phase06_candidate_pool_39,39,broad,n_heads_06,3,candidate
mask_e1c817ece95dc51c,0010100110011,6,1,3,2,phase06_candidate_pool_39,39,broad,n_heads_06,0,candidate
mask_0f79187c3e6db006,1100001101001,6,2,3,1,phase06_candidate_pool_39,39,primary_heavy,n_heads_06,1,candidate
mask_2a8c152999c7a893,0111110000001,6,2,3,1,phase06_candidate_pool_39,39,primary_heavy,n_heads_06,0,candidate
mask_851f0f17f1e00351,1101001101000,6,2,4,0,phase06_candidate_pool_39,39,primary_heavy,n_heads_06,2,candidate
mask_c01b7050945554b2,0111000110010,6,2,3,1,phase06_candidate_pool_39,39,primary_heavy,n_heads_06,3,candidate
mask_0732f42873beb7c1,0011010100111,7,1,4,2,phase06_candidate_pool_39,39,broad,n_heads_07,2,candidate
mask_0a31203ffa7a8cb3,0011100110110,7,1,5,1,phase06_candidate_pool_39,39,broad,n_heads_07,3,candidate
mask_349cec88dfbb6d53,1001011001101,7,1,5,1,phase06_candidate_pool_39,39,broad,n_heads_07,1,candidate
mask_85df0c7cf2cffa9d,1000111100011,7,1,4,2,phase06_candidate_pool_39,39,broad,n_heads_07,0,candidate
mask_1b5e4b3cbe82238c,1100011010101,7,2,4,1,phase06_candidate_pool_39,39,primary_heavy,n_heads_07,1,candidate
mask_538ae8c027fad79f,1100100110110,7,2,4,1,phase06_candidate_pool_39,39,primary_heavy,n_heads_07,0,candidate
mask_8584e45cb7f9619c,0110010011011,7,2,3,2,phase06_candidate_pool_39,39,primary_heavy,n_heads_07,2,candidate
mask_bd819ad80135c9d0,1100001010111,7,2,3,2,phase06_candidate_pool_39,39,primary_heavy,n_heads_07,3,candidate
mask_402bf7ff358edfbb,1001111100011,8,1,5,2,phase06_candidate_pool_39,39,broad,n_heads_08,2,candidate
mask_592f9ee109110906,1000011101111,8,1,5,2,phase06_candidate_pool_39,39,broad,n_heads_08,0,candidate
mask_ce9c657096a09c86,0101010011111,8,1,5,2,phase06_candidate_pool_39,39,broad,n_heads_08,1,candidate
mask_05188507251f0429,0111100010111,8,2,4,2,phase06_candidate_pool_39,39,primary_heavy,n_heads_08,0,candidate
mask_82c77a87af2ffc1a,0111111100001,8,2,5,1,phase06_candidate_pool_39,39,primary_heavy,n_heads_08,2,candidate
mask_9f177b4e1d84d3b9,1110110101001,8,3,4,1,phase06_candidate_pool_39,39,primary_heavy,n_heads_08,1,candidate
mask_530b7e972e338d26,0011101011111,9,1,6,2,phase06_candidate_pool_39,39,broad,n_heads_09,0,candidate
mask_30ff592189caa36c,0111110110110,9,2,6,1,phase06_candidate_pool_39,39,primary_heavy,n_heads_09,0,candidate
mask_8bc6648817077ffd,0001010010001,4,0,3,1,phase06_candidate_pool_40,40,broad,n_heads_04,0,candidate
mask_b2c2b6d3434db8ec,0110000001100,4,2,2,0,phase06_candidate_pool_40,40,primary_heavy,n_heads_04,0,candidate
mask_4c13aa36c99decad,0100001100011,5,1,2,2,phase06_candidate_pool_40,40,broad,n_heads_05,0,candidate
mask_b19c8cf63716619a,0010100010011,5,1,2,2,phase06_candidate_pool_40,40,broad,n_heads_05,2,candidate
mask_c3e35f82cf38417f,0010011100001,5,1,3,1,phase06_candidate_pool_40,40,broad,n_heads_05,1,candidate
mask_57d1d8cb23246fa1,1010110100000,5,2,3,0,phase06_candidate_pool_40,40,primary_heavy,n_heads_05,1,candidate
mask_698bd2ebe25fb163,1100010101000,5,2,3,0,phase06_candidate_pool_40,40,primary_heavy,n_heads_05,0,candidate
mask_ad765d6e6cbc4a80,1100110000100,5,2,3,0,phase06_candidate_pool_40,40,primary_heavy,n_heads_05,2,candidate
mask_16df0ec2026de757,0011001101100,6,1,5,0,phase06_candidate_pool_40,40,broad,n_heads_06,2,candidate
mask_37af67985e6b5fc6,0100111000110,6,1,4,1,phase06_candidate_pool_40,40,broad,n_heads_06,1,candidate
mask_aae6c50be5d7355c,1001110011000,6,1,5,0,phase06_candidate_pool_40,40,broad,n_heads_06,0,candidate
mask_e607e755cf434ea0,0010110011100,6,1,5,0,phase06_candidate_pool_40,40,broad,n_heads_06,3,candidate
mask_23454a19f135f201,1011011000100,6,2,4,0,phase06_candidate_pool_40,40,primary_heavy,n_heads_06,0,candidate
mask_ab08b0e39e80cfc1,1010111010000,6,2,4,0,phase06_candidate_pool_40,40,primary_heavy,n_heads_06,2,candidate
mask_c4f666c4e581c561,1110001010001,6,3,2,1,phase06_candidate_pool_40,40,primary_heavy,n_heads_06,1,candidate
mask_e8bded833ee6c271,1100000111010,6,2,3,1,phase06_candidate_pool_40,40,primary_heavy,n_heads_06,3,candidate
mask_196c237c32e1bcb4,1001110010110,7,1,5,1,phase06_candidate_pool_40,40,broad,n_heads_07,3,candidate
mask_9163eef2d86c7ab1,0011110001101,7,1,5,1,phase06_candidate_pool_40,40,broad,n_heads_07,2,candidate
mask_f64f666b58d8b492,1000111101100,7,1,6,0,phase06_candidate_pool_40,40,broad,n_heads_07,1,candidate
mask_fb9e669098fcfe57,0101100111010,7,1,5,1,phase06_candidate_pool_40,40,broad,n_heads_07,0,candidate
mask_1d16c18271af2d8d,1111100001010,7,3,3,1,phase06_candidate_pool_40,40,primary_heavy,n_heads_07,1,candidate
mask_69d2bbd39b7d0485,1111110000100,7,3,4,0,phase06_candidate_pool_40,40,primary_heavy,n_heads_07,2,candidate
mask_b847adea0b6506f2,1100110110100,7,2,5,0,phase06_candidate_pool_40,40,primary_heavy,n_heads_07,0,candidate
mask_d1886ed88f97e844,1110011100100,7,3,4,0,phase06_candidate_pool_40,40,primary_heavy,n_heads_07,3,candidate
mask_1a4dc8b55fe297c7,0101101101011,8,1,5,2,phase06_candidate_pool_40,40,broad,n_heads_08,2,candidate
mask_8396f5754fad61b3,0101101011101,8,1,6,1,phase06_candidate_pool_40,40,broad,n_heads_08,1,candidate
mask_86dcbddd76db270e,0011100110111,8,1,5,2,phase06_candidate_pool_40,40,broad,n_heads_08,0,candidate
mask_600854b34e533d7f,0111100100111,8,2,4,2,phase06_candidate_pool_40,40,primary_heavy,n_heads_08,1,candidate
mask_96d50a02c8bbf78e,1111100111000,8,3,5,0,phase06_candidate_pool_40,40,primary_heavy,n_heads_08,2,candidate
mask_b6ccbf581d809346,1100011001111,8,2,4,2,phase06_candidate_pool_40,40,primary_heavy,n_heads_08,0,candidate
mask_baaa52d60351928c,0011111011101,9,1,7,1,phase06_candidate_pool_40,40,broad,n_heads_09,0,candidate
mask_72f1fc20dd86b5a0,1010111101101,9,2,6,1,phase06_candidate_pool_40,40,primary_heavy,n_heads_09,0,candidate
mask_34e5514d32a5fa00,0101000001010,4,1,2,1,phase06_candidate_pool_41,41,broad,n_heads_04,0,candidate
mask_27c9968a2dbf1986,1100010001000,4,2,2,0,phase06_candidate_pool_41,41,primary_heavy,n_heads_04,0,candidate
mask_6335d2c7e79ea542,1000010001110,5,1,3,1,phase06_candidate_pool_41,41,broad,n_heads_05,1,candidate
mask_7cdfcfe635c0abd7,0001111100000,5,0,5,0,phase06_candidate_pool_41,41,broad,n_heads_05,0,candidate
mask_eaaa72de787d2c5c,0011010010100,5,1,4,0,phase06_candidate_pool_41,41,broad,n_heads_05,2,candidate
mask_6e98d4d359955d86,1110000010010,5,3,1,1,phase06_candidate_pool_41,41,primary_heavy,n_heads_05,1,candidate
mask_c9d633eca3275e0a,0110110010000,5,2,3,0,phase06_candidate_pool_41,41,primary_heavy,n_heads_05,0,candidate
mask_f1e0d60e2e081a2c,0110100110000,5,2,3,0,phase06_candidate_pool_41,41,primary_heavy,n_heads_05,2,candidate
mask_117e8c9e5264dff6,0000111110100,6,0,6,0,phase06_candidate_pool_41,41,broad,n_heads_06,1,candidate
mask_1dfaca9284f22a9c,1001101100100,6,1,5,0,phase06_candidate_pool_41,41,broad,n_heads_06,3,candidate
mask_7df461242ad629cc,0101010110010,6,1,4,1,phase06_candidate_pool_41,41,broad,n_heads_06,2,candidate
mask_d2c7b8fb09a98365,0001010011101,6,0,5,1,phase06_candidate_pool_41,41,broad,n_heads_06,0,candidate
mask_2017130db58fa9ec,0111100100100,6,2,4,0,phase06_candidate_pool_41,41,primary_heavy,n_heads_06,1,candidate
mask_652354c35a4bab0f,0110000101110,6,2,3,1,phase06_candidate_pool_41,41,primary_heavy,n_heads_06,3,candidate
mask_8faddf0283aa308e,1100000101101,6,2,3,1,phase06_candidate_pool_41,41,primary_heavy,n_heads_06,2,candidate
mask_91b45ad5ac04f30d,1010110000101,6,2,3,1,phase06_candidate_pool_41,41,primary_heavy,n_heads_06,0,candidate
mask_05f0af5d4f5249fa,0101100101110,7,1,5,1,phase06_candidate_pool_41,41,broad,n_heads_07,3,candidate
mask_992b89ac682ff7cd,0001101101011,7,0,5,2,phase06_candidate_pool_41,41,broad,n_heads_07,1,candidate
mask_cc792e16177cf6e5,1000101100111,7,1,4,2,phase06_candidate_pool_41,41,broad,n_heads_07,2,candidate
mask_efdf3dea08d1e6b0,1001111101000,7,1,6,0,phase06_candidate_pool_41,41,broad,n_heads_07,0,candidate
mask_135680c361d0da49,1101100100011,7,2,3,2,phase06_candidate_pool_41,41,primary_heavy,n_heads_07,0,candidate
mask_348341ab7037ab71,0110010101011,7,2,3,2,phase06_candidate_pool_41,41,primary_heavy,n_heads_07,3,candidate
mask_5a649fb1f6b55c3a,1010101110001,7,2,4,1,phase06_candidate_pool_41,41,primary_heavy,n_heads_07,2,candidate
mask_773ada1cbf165d29,1011001011010,7,2,4,1,phase06_candidate_pool_41,41,primary_heavy,n_heads_07,1,candidate
mask_330c7e0bbf03c99b,0001111111010,8,0,7,1,phase06_candidate_pool_41,41,broad,n_heads_08,1,candidate
mask_7d35042b8aa8817b,1001111101001,8,1,6,1,phase06_candidate_pool_41,41,broad,n_heads_08,0,candidate
mask_ec95a75ced318c1d,0011001101111,8,1,5,2,phase06_candidate_pool_41,41,broad,n_heads_08,2,candidate
mask_324406e4f168b6e1,1100101011110,8,2,5,1,phase06_candidate_pool_41,41,primary_heavy,n_heads_08,2,candidate
mask_d9c1bad5ce9d8f6a,1110100101011,8,3,3,2,phase06_candidate_pool_41,41,primary_heavy,n_heads_08,1,candidate
mask_fbd8af947c36b5e1,1111001101100,8,3,5,0,phase06_candidate_pool_41,41,primary_heavy,n_heads_08,0,candidate
mask_cd58657455e86840,0101101111101,9,1,7,1,phase06_candidate_pool_41,41,broad,n_heads_09,0,candidate
mask_6183d5cef44eac6a,0110111110011,9,2,5,2,phase06_candidate_pool_41,41,primary_heavy,n_heads_09,0,candidate
mask_4e59ed872d713c21,0011000010010,4,1,2,1,phase06_candidate_pool_42,42,broad,n_heads_04,0,candidate
mask_12faad1c8a7f9215,1010000001001,4,2,1,1,phase06_candidate_pool_42,42,primary_heavy,n_heads_04,0,candidate
mask_5c36eee56acd26f7,0011100000110,5,1,3,1,phase06_candidate_pool_42,42,broad,n_heads_05,0,candidate
mask_800fee1cac74ba34,1001010100100,5,1,4,0,phase06_candidate_pool_42,42,broad,n_heads_05,2,candidate
mask_c4d669ea8b7dcfe5,0000011110001,5,0,4,1,phase06_candidate_pool_42,42,broad,n_heads_05,1,candidate
mask_1847091ed3a6cc0e,0110111000000,5,2,3,0,phase06_candidate_pool_42,42,primary_heavy,n_heads_05,0,candidate
mask_a928a03421fa0a5f,1100100000101,5,2,2,1,phase06_candidate_pool_42,42,primary_heavy,n_heads_05,2,candidate
mask_d5ff108ca4afc78c,1010001011000,5,2,3,0,phase06_candidate_pool_42,42,primary_heavy,n_heads_05,1,candidate
mask_3cf8f862f86e64a2,0001011011010,6,0,5,1,phase06_candidate_pool_42,42,broad,n_heads_06,2,candidate
mask_56a17a56529cb77d,0011000100111,6,1,3,2,phase06_candidate_pool_42,42,broad,n_heads_06,1,candidate
